lemma,pos,sense_source,sense_target,semantic_relationship
schifo,noun,"imbarcazione lunga e stretta, a vela o a remi, usata per la pesca costiera.",piccola imbarcazione per pesca costiera o per gare sportive,exact
comune,noun,comune; sede dell'amministrazione comunale.,sede dell'amministrazione comunale,exact
comune,noun,amministrazione comunale,i responsabili dell'amministrazione comunale,exact
comune,noun,territorio che gode di una medesima amministrazione,ente autarchico territoriale retto dal sindaco,related
comune,noun,l'insieme degli abitanti di un comune.,ente locale autonomo che comprende un centro abitato e il territorio circostante,related
monologo,noun,discorso pronunciato con voce più o meno alta da una persona che si rivolge a se stessa.,"discorso fatto da una sola persona, tra sé o ad altri",exact
monologo,noun,breve componimento drammatico scritto per essere recitato da un solo attore.,parte di  componimento teatrale in cui un personaggio parla da solo,exact
carogna,noun,persona spregevole,persona vile,related
carogna,noun,corpo di un animale morto,corpo di animale morto,exact
cercare,verb,"fare un tentativo, cercare di fare q.c.","tentare, sforzarsi",narrower
cercare,verb,adoperarsi per trovare qc. o q.c.,impegnarsi per trovare qualcosa o qualcuno,exact
cercare,verb,sforzarsi di ottenere qc. che si desidera.,"tentare, sforzarsi",narrower
contenere,verb,"bloccare, frenare psicologicamente dei comportamenti spontanei.",dominare le proprie emozioni o controllare i propri atteggiamenti,exact
contenere,verb,"chiudere in sé, contenere.",dominare le proprie emozioni o controllare i propri atteggiamenti,related
contenere,verb,"ridurre, restringere.","limitare, ridurre",related
corrispondere,verb,"essere conforme, uguale.",essere conforme,exact
corrispondere,verb,"ricambiare i sentimenti, affetto, amore, stima , gratitudine.","contraccambiare, detto in riferimento a sentimenti affettuosi o amorosi",exact
corrispondere,verb,dare una somma a titolo di retribuzione.,"dare, versare",narrower
corrispondere,verb,intrattenere una relazione epistolare.,essere in rapporto epistolare,exact
corrispondere,verb,"essere adeguato, essere all'altezza delle aspettative, dei requisiti richiesti.",essere conforme,related
insorgere,verb,"ribellarsi, levarsi a protestare.","rivoltarsi, sollevarsi contro qualcuno o qualcosa che non si può o non si vuole tollerare",exact
insorgere,verb,"manifestarsi all'improvviso, detto specialmente di cose negative.","sorgere, apparire, manifestarsi all'improvviso",narrower
imporre,verb,ordinare autorevolmente e con decisione.,"far rispettare, far eseguire",related
imporre,verb,"far rispettare, far valere.","far rispettare, far eseguire",exact
affluire,verb,accorrere in folla nello stesso luogo.,giungere in quantità cospicua,narrower
affluire,verb,scorrere (di acque o simili) verso qualche luogo.,scorrere di liquidi verso un luogo,exact
affluire,verb,"giungere in quantità, specialmente con continuità.",giungere in quantità cospicua,exact
restringere,verb,rendere di minori dimensioni.,"diminuire qualcosa di misura, renderla più stretta",exact
restringere,verb,ridurre la secrezione dei tessuti.,"diminuire qualcosa di misura, renderla più stretta",narrower
restringere,verb,stringere di più.,"diminuire qualcosa di misura, renderla più stretta",related
restringere,verb,ridurre a minor larghezza o misura.,"diminuire qualcosa di misura, renderla più stretta",exact
restringere,verb,"ridurre, restringere.",delimitare,related
consigliare,verb,"raccomandare come buono, utile, opportuno, idoneo.","dare suggerimenti, esortazioni, avvertimenti e sim. a qc. per aiutarlo in q.c",narrower
consigliare,verb,"suggerire, consigliare.","dare suggerimenti, esortazioni, avvertimenti e sim. a qc. per aiutarlo in q.c",exact
simulare,verb,manifestare sentimenti insinceri o inesistenti.,fingere,narrower
simulare,verb,causare una falsa opinione o una convinzione fingendo una condizione o un atto o sim..,imitare,related
simulare,verb,riprodurre artificialmente le condizioni in cui si svolge un certo fenomeno per studiarlo e verificarne gli effetti.,riprodurre qlco artificialmente per studiarne e verificarne gli effetti,exact
fingere,verb,manifestare sentimenti insinceri o inesistenti.,"farsi credere, voler apparire",related
fingere,verb,causare una falsa opinione o una convinzione fingendo una condizione o un atto o sim..,voler far credere qlco che in realtà non è,exact
ritingere,verb,tingere di nuovo.,colorare con un colore diverso da quello normale,broader
ritingere,verb,tingere di un altro colore.,colorare con un colore diverso da quello normale,exact
trasmettere,verb,"far parte ad altri di qlco., esprimere pensieri sentimenti opinioni.",comunicare una notizia,related
trasmettere,verb,propagarsi.,diffondere per contagio,broader
trasmettere,verb,passare un diritto o un onere da un titolare ad un altro.,fare passare da una persona all'altra,narrower
trasmettere,verb,"diffondere attraverso i mezzi di telecomunicazione, mandare in onda.",diffondere con mezzi di comunicazione,narrower
trasmettere,verb,comunicare per mezzo della radio o di altri sistemi di comunicazione.,diffondere con mezzi di comunicazione,exact
dominare,verb,"sapere dominare, riuscire a controllare le proprie passioni ecc.","esercitare il controllo su di sè, sui propri istinti o sentimenti",exact
dominare,verb,esercitare il controllo su qc.,tenere soggetto alla propria volontà o controllo; esercitare un predominio,related
dominare,verb,avere pieno controllo su qualcuno o qualcosa.,tenere soggetto alla propria volontà o controllo; esercitare un predominio,exact
dominare,verb,essere prevalente e/o caratterizzante.,"avere il sopravvento, regnare",related
spifferare,verb,dire o riferire in segreto cose su cui si dovrebbe tacere.,raccontare cose riservate,exact
spifferare,verb,"riferire senza ritegno né reticenza, con ampiezza di particolari.",raccontare cose riservate,narrower
alleggerire,verb,liberare in parte qualcuno da un compito gravoso.,sgravare qualcuno da un'incombenza,exact
alleggerire,verb,rendere leggero.,rendere leggero,exact
alleggerire,verb,(fig.) rendere più sopportabile.,"alleviare, ridurre un dolore",broader
suggerire,verb,"suggerire, consigliare.","far venire in mente, rammentare qualcosa a qualcuno che al momento non sa o non ricorda",related
suggerire,verb,far venire in mente.,"far venire in mente, rammentare qualcosa a qualcuno che al momento non sa o non ricorda",exact
imitare,verb,"riprodurre un suono, un movimento, un effetto visivo.","contraffare, simulare",exact
imitare,verb,seguire un modello cercando di diventare simile o di far cosa simile.,"contraffare, simulare",exact
distribuire,verb,disporre in un certo ordine.,"dare, ripartire",narrower
distribuire,verb,"fornire servizi (come acqua, gas, luce) alla comunità.","dare, ripartire",narrower
distribuire,verb,"dare, consegnare a più persone, assegnare secondo un dato criterio, dare a profusione, dispensare.","dare, ripartire",narrower
scavare,verb,"fare una cavità, una fossa, un cunicolo portando via il terreno.",ricavare una cavità nel suolo,exact
disertare,verb,"non prendere parte a qualcosa, trascurare.",abbandonare,related
disertare,verb,"abbandonare senza permesso il reparto presso il quale si presta servizio militare, o non farvi ritorno dopo un'assenza autorizzata.",lasciare il reparto in cui si presta servizio militare,exact
disertare,verb,"abbandonare, tradire un'idea, una causa e sim.",abbandonare,narrower
disertare,verb,"venire meno a un obbligo, a un dovere.",abbandonare,related
tratteggiare,verb,tracciare una serie di linee brevi e vicine.,disegnare o descrivere qualcosa in modo approssimativo,narrower
tratteggiare,verb,"descrivere, esporre per sommi capi, ma in modo efficace.",disegnare o descrivere qualcosa in modo approssimativo,narrower
gomma,noun,gomma da masticare,gomma da masticare,exact
gomma,noun,sostanza naturale ricavata dal latice di alcune piante tropicali.,liquido vischioso prodotto da certe piante,exact
gomma,noun,strumento per cancellare,gomma da cancellare,exact
gomma,noun,rivestimento di gomma delle ruote delle autovetture,pneumatico,exact
gomma,noun,materiale sintetico con caratteristiche simili alla gomma naturale,"materiale elastico ed impermeabile, ottenuto dalla lavorazione di composti organici insaturi, impiegato in vari usi",exact
scena,noun,atto del fingere; il dissimulare,"simulazione, finzione",exact
scena,noun,parte del teatro nel quale recitano gli attori,parte del palcoscenico nella quale recitano gli attori,exact
scena,noun,insieme degli elementi che ricostruiscono sul palcoscenico l'ambiente in cui si svolge l'azione,luogo in cui si è svolto un dato fatto,related
scena,noun,luogo in cui si immagina accadere la vicenda rappresentata in teatro,circostanza nella quale avviene un fatto,related
scena,noun,azione dei personaggi sulla scena,avvenimento al quale si assiste da spettatore,related
scena,noun,"fatto, evento che si presenta alla vista",circostanza nella quale avviene un fatto,exact
ufficiale,noun,chi ricopre un pubblico ufficio.,militare che ricopre un grado da sottotenente o da guardiamarina in su,broader
ufficiale,noun,"militare che ricopre un grado, da sottotenente, o da guardiamarina, in su.",militare che ricopre un grado da sottotenente o da guardiamarina in su,exact
ufficiale,noun,grado di certi ordini della cavalleria,militare che ricopre un grado da sottotenente o da guardiamarina in su,related
gente,noun,il complesso degli esseri umani,insieme di persone considerate come collettività,related
gente,noun,"l'insieme delle famiglie con uno stesso capostipite.; la stirpe, la discendenza di qualcuno; l'insieme di tutte le persone, passate, presenti, future, di uno stesso sangue.","stirpe, nazione, popolo",narrower
gente,noun,"insieme di persone cotraddistinte da una caratteristica comune: gente di campagna, di città, di cultura, di chiesa.",insieme di persone considerate come collettività,narrower
gente,noun,il complesso dei cittadini,insieme di persone considerate come collettività,narrower
gente,noun,gruppo di persone considerate collettivamente in contrapposizione ai singoli individui.,insieme di persone considerate come collettività,exact
popolo,noun,il complesso dei cittadini,l'insieme dei cittadini di uno stato,exact
popolo,noun,"insieme di individui legati da comunanza di tradizioni storiche, lingua, costumi, ed aventi coscienza di tali vincoli.",l'insieme dei cittadini di uno stato,narrower
sprint,noun,scatto accelerazione improvvisa,capacità di un' automobile o di una motocicletta di compiere una rapida acelerazione,broader
sprint,noun,capacità di produrre uno sforzo breve e intenso.,sforzo breve e intenso di un atleta,broader
doccia,noun,apparecchiatura idraulica per spruzzare l'acqua sul corpo,impianto che consente di lavarsi con un getto d'acqua che cade sul corpo,exact
doccia,noun,lavaggio con la doccia,impianto che consente di lavarsi con un getto d'acqua che cade sul corpo,related
dimissione,noun,"il dimettere, il licenziare; il licenziare","rinuncia a una carica, un impiego e sim.",broader
dimissione,noun,il dimettersi.,"rinuncia a una carica, un impiego e sim.",exact
zucca,noun,"pianta con fusti striscianti o rampicanti e frutti sferici, globosi, grandi fino a 80 cm, commestibili.",pianta erbacea [bot.],exact
zucca,noun,"frutto della zucca a polpa gialla e farinosa, di sapore dolciastro, che viene cucinato in vari modi.",il frutto della zucca,exact
cromo,noun,"elemento chimico metallico, con numero atomico 24, bivalente, trivalente ed esavalente.","elemento chimico metallico, di color grigio, usato per produrre acciai inossidabili e rivestire altri metalli",exact
genitore,noun,l'uomo che ha generato dei figli rispetto ad essi,chi genera o ha generato; al plurale il padre e la madre,exact
genitore,noun,chi genera,il padre e la madre,broader
calore,noun,vitalità,partecipazione emotiva e affettiva,related
calore,noun,"energia prodotta da fonti naturali o artificiali, avente la proprietà di riscaldare i corpi e di variarne lo stato fisico.",forma di energia propria dei corpi,related
calore,noun,temperatura elevata,calura,exact
calore,noun,la sensazione di caldo.,sensazione che deriva dal contatto con un corpo caldo,broader
calore,noun,periodo durante il quale gli animali sono particolarmente predisposti all'accoppiamento,periodo di maggiore desiderio sessuale e di capacità riproduttiva delle femmine di molti animali,exact
figura,noun,"raffigurazione, immagine; una raffigurazione, rappresentazione","immagine dipinta, illustrazione",exact
figura,noun,forma esteriore di una cosa.,"ente geometrico formato da un insieme di punti, linee e superfici",related
figura,noun,"personaggio di un'opera artistica o letteraria, ma anche di una vicenda storica",la persona in rapporto alle sue caratteristiche intrinseche,related
collo,noun,la parte del vestito che sta attorno al collo.,"parte dell'abito che sta attorno al collo, colletto",exact
collo,noun,parte del corpo tra le spalle e la testa,parte del corpo presente nell'uomo e in altri vertebrati,exact
collo,noun,estremità allungata di un recipiente,"parte superiore assottigliata di bottiglie, anfore, ecc.",exact
collo,noun,parte del corpo stretta e tondeggiante,parte del corpo presente nell'uomo e in altri vertebrati,narrower
collo,noun,bagaglio da trasportare,"pacco, valigia, baule",exact
eroina,noun,alcaloide stupefacente estratto dall'oppio,sostanza stupefacente derivata dalla morfina,exact
eroina,noun,donna eroica,donna di qualità eroiche,exact
automa,noun,macchina simile all'uomo,robot,exact
automa,noun,"perona che agisce in modo meccanico, come una macchina","chi agisce e si muove maccanicamente, senza rendersi conto dei propri atti",exact
automa,noun,dispositivo programmato per eseguire operazioni complesse senza l'intervento umano,robot,broader
grasso,noun,tessuto adiposo,tessuto adiposo,exact
grasso,noun,"sostanza di origine vegetale o animale, untuosa","composto untuoso di carbonio, idrogeno e ossigeno, insolubile in acqua",exact
grasso,noun,qualsiasi sostanza untuosa.,"composto untuoso di carbonio, idrogeno e ossigeno, insolubile in acqua",broader
penalista,noun,avvocato esperto in cause penali,avvocato specializzato in cause penali,exact
penalista,noun,persona che studia diritto penale,studioso di diritto penale,exact
parcheggio,noun,luogo in cui si parcheggia,luogo destinato alla sosta di veicoli,exact
parcheggio,noun,il parcheggiare.,il parcheggiare,exact
bagno,noun,acqua che serve all'immersione.,lavaggio integrale del corpo con immersione nell'acqua,broader
bagno,noun,stanza con vasca da bagno e altri servizi igienici.,stanza con vasca da bagno e servizi igienici,exact
bagno,noun,il bagnare o il bagnarsi,il bagnare o il bagnarsi,exact
bagno,noun,immersione di un oggetto in un mezzo,lavaggio integrale del corpo con immersione nell'acqua,related
carne,noun,parte del corpo costituita dai tessuti molli,parte del corpo dell'uomo e degli animali vertebrati costituita dai muscoli,exact
carne,noun,carne degli animali di cui l'uomo si ciba,alimento costituito dal tessuto muscolare e adiposo degli animali commestibili,exact
anno,noun,tempo necessario alla Terra per compiere il suo giro intorno al Sole,periodo di 365 giorni,narrower
anno,noun,periodo di dodici mesi in genere,unità di misura del tempo pari a 365 giorni,exact
anno,noun,"periodo di tempo in cui si svogle un ciclo di attività (anno scolastico, anno accademico, anno liturgico).",periodo di 365 giorni,narrower
lagna,noun,persona o cosa prolissa  e noiosa,persona che si lamenta di continuo,broader
lagna,noun,lamento continuo e fastidioso,lamento continuo,exact
toga,noun,sorta di mantello degli antichi romani,ampio e lungo mantello indossato dagli antichi romani,exact
toga,noun,"sopravveste di magistrati, avvocati e professori universitari",lunga sopravveste nera indossata da magistrati e avvocati,exact
mummia,noun,cadavere imbalsamato,cadavere trattato con un processo di imbalsamazione,exact
mummia,noun,persona molto vecchia,persona vecchia oppure di idee ristrette,narrower
articolazione,noun,il punto di connessione tra due ossa,punto di connessione di due ossa tra loro,exact
rete,noun,"azione insidiosa di chi inganna per proprio vantaggio; raggiro, imbroglio, intrigo.",inganno,exact
rete,noun,pericolo nascosto o difficile da riconoscere come tale ed evitare.,inganno,exact
rete,noun,qualsiasi corpo a forma di rete,qualunque oggetto a forma di rete,exact
rete,noun,"arnese di filo, spago o fune intrecciati e annodati a maglia usato per catturare pesci o anche uccelli e animali selvatici.",attrezzo per la cattura di animali,exact
rete,noun,rete a sacco collocata dietro ciascuna delle due porte del campo da calcio,qualunque oggetto a forma di rete,related
odorare,verb,inspirare l'odore di qualcosa.,percepire un odore con l' olfatto,exact
odorare,verb,percepire col naso.,percepire un odore con l' olfatto,exact
ostacolare,verb,essere d'intralcio.,"intralciarsi, disturbarsi a vicenda",exact
ostacolare,verb,opporre ostacoli (fig.).,"intralciare, rendere difficoltoso",related
ostacolare,verb,"impedire, ostacolare.","rendere difficile, contrastare",exact
salire,verb,"diventare più grande, più intenso o più numeroso;  diventare più grande, più intenso, più numeroso.","crescere, aumentare",exact
salire,verb,andare sopra.,"raggiungere una certa altezza, ergersi",related
salire,verb,"di una strada, essere in salita.",percorrere in salita,exact
salire,verb,andare verso l'alto.,muoversi dal basso verso l'alto; montare,exact
impedire,verb,"rendere difficoltoso, rallentare la realizzazione di qualcosa.",intralciare,exact
impedire,verb,"impedire, ostacolare.",fare in modo che qualcosa non avvenga,exact
impedire,verb,(fig.) precludere.,fare in modo che qualcosa non avvenga,related
impedire,verb,rendere impossibile.,rendere impossibile qlco a qlcu,broader
sbarrare,verb,chiudere con sbarre.,bloccare,narrower
sbarrare,verb,"impedire, ostacolare.",bloccare,exact
sbarrare,verb,(fig.) precludere.,bloccare,related
sbarrare,verb,"segnare con barre, con righe trasversali.",bloccare,narrower
gestire,verb,prendersi cura di attività pubbliche o private,"curare, amministrare un'impresa, un'attività economica e sim., per conto d'altri; svolgere nel proprio interesse una attività economica",broader
assolvere,verb,"nel sacramento della confessione, dichiarare libero dai peccati, concedere l'assoluzione, il perdono.",prosciogliere; dispensare; liberare dai peccati,narrower
assolvere,verb,"prosciogliere da un'imputazione, dichiarare innocente un imputato.",dichiarare innocente un imputato,exact
prosciogliere,verb,"prosciogliere da un'imputazione, dichiarare innocente un imputato.",dichiarare innocente; dispensare da un obbligo,narrower
prosciogliere,verb,"liberare, sciogliere da impegni contratti.",dichiarare innocente; dispensare da un obbligo,narrower
telecomandare,verb,comandare a distanza.,comandare a distanza uno strumento elettromeccanico,exact
telecomandare,verb,azionare a distanza dispositivi elettromeccanici oppure onde radio o ultrasuoni inviati da una trasmittente.,comandare a distanza uno strumento elettromeccanico,narrower
tracciare,verb,segnare una traccia per l'esecuzione di un lavoro e simili.,"lasciare dei segni, delle indicazioni per la realizzazione di qlco",exact
tracciare,verb,"delineare, disegnare per tratti.; tracciare con linee i contorni.",disegnare,exact
coscienza,noun,"la diligenza con cui si svolge un compito; premura, impegno","dirittura morale,  impegno, serietà",exact
coscienza,noun,"facoltà di discernere il bene dal male, ciò che è onesto da ciò che non lo è","dirittura morale,  impegno, serietà",narrower
coscienza,noun,l'essere consapevole.,consapevolezza di sé,exact
coscienza,noun,sensibilità per problemi che implichino un rapporto tra individui e società,"dirittura morale,  impegno, serietà",related
greco,noun,"greco; abitante, nativo della Grecia.","abitante, nativo della grecia",exact
greco,noun,lingua antica o moderna della Grecia.,"lingua della famiglia indoeuropea, parlata in grecia",exact
greco,noun,vino greco,"il vino bianco, secco o da dessert, che si ricava dall’omonimo vitigno",exact
pinna,noun,organo di movimento e di stabilizzazione dei pesci.,organo di movimento dei pesci,exact
pinna,noun,attrezzo di gomma o plastica che viene applicato al piede per agevolare e velocizzare il nuoto.,strumento che si adatta ai piedi per nuotare più velocemente,exact
vetreria,noun,negozio in cui si vendono oggetti di vetro.,negozio di vetri o di oggetti di vetro,exact
vetreria,noun,"quantità, assortimento di oggetti di vetro.",quantita' di oggetti di vetro,exact
vetreria,noun,stabilimento o bottega artigianale per la fabbricazione e la lavorazione del vetro.,fabbrica di vetri o di oggetti di vetro,exact
buonsenso,noun,qualità di chi ha senso pratico,equilibrio nel giudicare,related
buonsenso,noun,"buon senso, moderazione, imparzialità.",equilibrio nel giudicare,exact
ciglio,noun,rilievo sopra la cavità oculare,orlo delle palpebre formato da sottili peli,related
ciglio,noun,pelo delle palpebre,orlo delle palpebre formato da sottili peli,exact
regina,noun,moglie del re,donna a capo di una monarchia; la moglie del re,narrower
regina,noun,donna che è a capo di uno stato a regime monarchico.,donna a capo di una monarchia; la moglie del re,narrower
regina,noun,"nelle carte da gioco, la carta che raffigura una regina",figura delle carte da gioco,exact
regina,noun,pezzo degli scacchi,pezzo degli scacchi,exact
regina,noun,donna autorevole in un certo campo,donna che primeggia tra le altre per le sue qualità,exact
vaniglia,noun,pianta tropicale originaria del Messico.,pianta rampicante con foglie oblunghe e fiori bianchi profumati,exact
vaniglia,noun,essenza aromatica ricavata dalla vaniglia.,aroma ricavato dall'omonima pianta,exact
sbarra,noun,asta,"spranga di legno o di ferro usata per chiudere un passaggio, per collegare o per sostenere",broader
sbarra,noun,attrezzo ginnico,attrezzo ginnico costituito da due montanti e un corrente,exact
sbarra,noun,"nelle scuole di danza, asta orizzontale","spranga di legno o di ferro usata per chiudere un passaggio, per collegare o per sostenere",narrower
orgoglio,noun,persona che sia motivo di vanto.,grandissima stima di sè e dei propri meriti,narrower
orgoglio,noun,cosa che sia motivo di vanto.,grandissima stima di sè e dei propri meriti,narrower
orgoglio,noun,sentimento della propria dignità; fierezza; l'essere fiero.,grandissima stima di sè e dei propri meriti,exact
sonda,noun,strumento per misurazioni o rilevazioni di alta precisione.,"strumento usato per esplorazioni,prelievi, immissioni, etc.",narrower
sonda,noun,strumento usato per misurare la profondità delle acque.,"strumento usato per esplorazioni,prelievi, immissioni, etc.",narrower
arena,noun,teatro,spazio pianeggiante nel mezzo degli antichi anfiteatri,exact
arena,noun,insieme incoerente di granuli,sabbia,exact
giraffa,noun,mammifero ruminante africano col collo molto lungo,mammifero ruminante africano,exact
giraffa,noun,macchina con un lungo braccio metallico usata per spostare oggetti fuoricampo nelle riprese cinematografiche e televisive,piccola gru girevole per riprese cinematografiche o televisive,exact
sbagliare,verb,commettere un errore di ordine materiale o morale.,compiere un'inesattezza o un errore,narrower
sbagliare,verb,non colpire.; non riuscire a colpire.,compiere un'inesattezza o un errore,narrower
sbagliare,verb,"essere in errore, giudicare erroneamente.",compiere un'inesattezza o un errore,narrower
sbagliare,verb,"compiere un'azione ottenendo un risultato impreciso, errato.",compiere un'inesattezza o un errore,narrower
sbagliare,verb,scegliere male.,compiere un'inesattezza o un errore,narrower
sbagliare,verb,confondere una persona o una cosa con un'altra simile.,compiere un'inesattezza o un errore,narrower
sbagliare,verb,"operare in modo impreciso, errato.",compiere un'inesattezza o un errore,exact
sbagliare,verb,comportarsi in modo sbagliato.,compiere un'inesattezza o un errore,narrower
comporre,verb,"formare, comporre.","essere costituito, formato",exact
comporre,verb,mettere insieme varie cose così che formino un tutto organico.,mettere insieme varie cose perché formino un tutto unico,exact
comporre,verb,produrre un'opera letteraria o musicale.,"concepire e produrre un'opera, specialmente letteraria o musicale",exact
comporre,verb,(tip.) combinare i caratteri mobili in testo.,"concepire e produrre un'opera, specialmente letteraria o musicale",related
dilatare,verb,"dilatare, estendere.",diventare più largo; diventare,exact
dilatare,verb,aumentare il volume di un corpo.,rendere più largo; aumentare il volume di un corpo,exact
introdurre,verb,"accettare in un gruppo, in una comunità.","inserire, far entrare",narrower
introdurre,verb,far conoscere qc. ad altre persone.,"inserire, far entrare",narrower
introdurre,verb,mettere dentro.,immettere,exact
introdurre,verb,far entrare.,"inserire, far entrare",exact
introdurre,verb,far parlare e operare (in narrazioni o rappresentazioni).,"iniziare, avviare con un'introduzione",narrower
gustare,verb,fig. apprezzare un bene spirituale o materiale traendo soddisfazione o godimento.,apprezzare qualcosa ricavandone godimento,related
gustare,verb,percepire il sapore per mezzo del gusto.,avvertire il sapore attraverso il gusto,exact
gustare,verb,"percepire il gusto, prendere una piccola quantità di una bevanda o di un cibo per sentirne il gusto.",avvertire il sapore attraverso il gusto,narrower
gustare,verb,mangiare o bere qualcosa apprezzandone il sapore.,avvertire il sapore attraverso il gusto,narrower
eccitare,verb,causare una forte reazione emotiva.,"porre in stato di agitazione, di eccitazione",broader
eccitare,verb,"far nascere un sentimento, un desiderio, provocare una certa reazione o comportamento.","entrare in uno stato di eccitazione, anche sessuale; agitarsi, accalorarsi, turbarsi",broader
eccitare,verb,"provocare eccitazione mentale, nervosa.","porre in stato di agitazione, di eccitazione",narrower
eccitare,verb,"rendere esaltato, fanatico.","porre in stato di agitazione, di eccitazione",narrower
abbarbicare,verb,emettere radici nel terreno (di pianta giovane).,fare presa con le radici,related
abbarbicare,verb,attaccarsi a un sostegno con le radici.,fare presa con le radici,exact
lavorare,verb,manipolare un materiale o una sostanza.,"modellare, trattare qualcosa, dandogli la forma desiderata",exact
lavorare,verb,eseguire un lavoro fisico o mentale.,"usare le energie fisiche e intellettuali nell'esercizio di un mestiere, un impiego, una professione",broader
lavorare,verb,dedicare le proprie energie fisiche o mentali ad un impiego professionale.,"usare le energie fisiche e intellettuali nell'esercizio di un mestiere, un impiego, una professione",exact
lavorare,verb,"avere clienti, fare affari (detto di negozi, esercizi, studi).","usare le energie fisiche e intellettuali nell'esercizio di un mestiere, un impiego, una professione",related
invitare,verb,"chiamare qlcu. a partecipare ad un incontro, una festa, uno spettacolo, una riunione ecc..","chiedere a qualcuno di partecipare a una festa, un pranzo e sim.",exact
invitare,verb,chiedere a qlcu. di fare o dire qlco.,chiedere a qualcuno di agire in un determinato modo o di dire determinate cose,exact
lasciare,verb,"cessare di tenere, di stringere,  allentare.","separarsi, rompere un legame",related
lasciare,verb,dimenticare una cosa in un luogo.,far restare in un luogo intenzionalmente o per dimenticanza,narrower
lasciare,verb,far rimanere qualcosa o qualcuno in un certo stato o condizione.,far restare in un luogo intenzionalmente o per dimenticanza,related
lasciare,verb,consegnare qualcosa ad altri rinunciandovi.,dare in consegna qualcosa a qualcuno,narrower
lasciare,verb,trasmettere per testamento.,dare in consegna qualcosa a qualcuno,narrower
lasciare,verb,andarsene da un luogo temporaneamente o definitivamente.,abbandonare un luogo; separarsi da qualcuno,narrower
lasciare,verb,"separarsi da qualcuno o da qualcosa, cessare di avere rapporti.","separarsi, rompere un legame",exact
bloccare,verb,"arrestare, bloccare (fig.).",arrestarsi all'improvviso,related
bloccare,verb,rendere inefficiente.,intralciare,related
bloccare,verb,"impedire l'accesso ad una località, rendendo inaccessibili le vie di comunicazione.","spec. militare, sbarrare con un blocco",narrower
bloccare,verb,arrestare di colpo un meccanismo in moto.,arrestarsi improvvisamente,narrower
bloccare,verb,fermare istantaneamente qlco. o interrompere l'azione dell'avversario.,arrestarsi all'improvviso,narrower
bloccare,verb,porre un freno per disposizione di legge a un particolare fenomeno.,arrestare qualcuno impedendo che fugga,related
bloccare,verb,"interrompere lo svolgimento di qualcosa: un'epidemia, una malattia ecc.",arrestarsi all'improvviso,related
scrivere,verb,fissare pensieri e sentimenti per mezzo della scrittura.,creare qualcosa di scritto,narrower
scrivere,verb,comporre un'opera (anche assol.).,creare qualcosa di scritto,narrower
scrivere,verb,comunicare mediante un rapporto epistolare.,creare qualcosa di scritto,narrower
contestare,verb,esprimere pubblicamente la propria protesta con manifestazioni.,criticare radicalmente,related
contestare,verb,notificare formalmente.,notificare formalmente,exact
contestare,verb,"mettere in dubbio, in discussione.",criticare radicalmente,related
rallentare,verb,"far tardare, far giungere in ritardo, ostacolando il moto, l'azione.",diventare più lento,related
rallentare,verb,rendere più lento.,diventare più lento,exact
rallentare,verb,diminuire la frequenza.,diventare più lento,related
rallentare,verb,diminuire detto della velocità.,rendere meno veloce,exact
liberalizzare,verb,rendere conforme ai principi del liberismo.,conformare ai principi del liberismo economico abolendo dazi e monopoli,exact
liberalizzare,verb,"rendere libero, liberare da  regole e legami.","rendere più libero, concedere maggiore autonomia",exact
predare,verb,prendere con la violenza.,sottrarre qualcosa con la forza,exact
predare,verb,prendere come preda.,saccheggiare,related
annaspare,verb,"agitare le gambe e le braccia in modo scoordinato, camminare o nuotare con difficoltà.",agitare mani e gambe disordinatamente,exact
annaspare,verb,fare gesti in modo concitato.,agitare mani e gambe disordinatamente,broader
annaspare,verb,darsi daffare e affaticarsi senza concludere nulla.,darsi da fare senza concludere nulla,exact
pollo,noun,persona di scarsa intelligenza,persona ingenua,exact
pollo,noun,nome generico per gallo o gallina,nome generico di gallo e gallina giovani,exact
pollo,noun,la carne di pollo,carne dell'omonimo animale,exact
caso,noun,caso legale,"circostanza, fatto, vicenda",related
caso,noun,"caso, fatto, storia; avvenimento; evento accaduto","circostanza, fatto, vicenda",exact
caso,noun,(gram.) ciascuna delle forme che il nome assume,forma assunta per esprimere una funzione sintattica,exact
caso,noun,un fatto con le sue concrete caratteristiche,"circostanza, fatto, vicenda",narrower
caso,noun,"possibilità che si realizzi qualcosa; circostanza futura che si può prevedere; il caso, evento stesso; una possibile alternativa","possibilità, ipotesi",exact
pattino,noun,congegno montato su veicoli per consentire lo scivolamento su ghiaccio o acqua,attrezzo che viene applicato alle scarpe per pattinare; attrezzo di legno o di acciaio applicato alla slitta,related
pattino,noun,"imbarcazione da diporto, a remi o pedali",imbarcazione leggera da diporto,exact
pattino,noun,ciascuno dei due attrezzi che servono per pattinare,attrezzo che viene applicato alle scarpe per pattinare; attrezzo di legno o di acciaio applicato alla slitta,exact
carrozzeria,noun,parte dell'automobile che sostiene e ricopre le parti meccaniche,parte dell'autoveicolo che ricopre le parti meccaniche ed accoglie il carico e le persone,exact
carrozzeria,noun,officina in cui si riparano carrozzerie,officina dove si riparano carrozzerie,exact
mappa,noun,rappresentazione grafica molto dettagliata di una zona di terreno,carta geografica,narrower
mappa,noun,rappresentazione grafica di zone della superficie della terra; rappresentazione grafica in scala di zone della superficie della terra,carta geografica,exact
