lemma,pos,sense_source,sense_target,semantic_relationship
кола,noun,кола със собствен двигател за превоз на хора и товари по безрелсов път.,"превозно средство с колела, задвижвано от двигател с вътрешно горене.",exact
кола,noun,кола със собствен двигател за превоз на хора и товари по безрелсов път.,лек автомобил.,related
кола,noun,кола със собствен двигател за превоз на хора и товари по безрелсов път.,"количество измервано в това, което събира колата.",related
век,noun,безкрайно дълго време.,"сто години, столетие.",broader
век,noun,безкрайно дълго време.,дълъг промеждутък от време.,exact
век,noun,"дълъг период от време със свои характерни черти, особености.","сто години, столетие.",broader
век,noun,"дълъг период от време със свои характерни черти, особености.",дълъг промеждутък от време.,narrower
работя,verb,"заемам, изпълнявам някаква служба, длъжност.","извършвам дейност (срещу заплащане), трудя се, ходя на работа.",narrower
работя,verb,"заемам, изпълнявам някаква служба, длъжност.",служа на определена длъжност или правя определен предмет.,narrower
работя,verb,"полагам труд, върша работа.","извършвам дейност (срещу заплащане), трудя се, ходя на работа.",broader
работя,verb,"полагам труд, върша работа.",служа на определена длъжност или правя определен предмет.,broader
вода,noun,"разтвор от вода и вещества, използван за поддържане на тоалета.","прозрачна течност без собствен мирис, най-разпространеното химическо съединение на земята. химическа формула: h<sub>2</sub>o",related
вода,noun,"прозрачна безцветна течност, представляваща съединение на две части водород с една част кислород, без вкус и миризма, която е широко разпространена в природата и е необходима за поддържане на живия организъм.","прозрачна течност без собствен мирис, най-разпространеното химическо съединение на земята. химическа формула: h<sub>2</sub>o",exact
съд,noun,разглеждане на съдебно дело.,"орган на правосъдието, където се решават съдебни дела; сграда на съд; съдене.",related
съд,noun,разглеждане на съдебно дело.,сграда на съд.,related
съд,noun,разглеждане на съдебно дело.,съдене.,exact
съд,noun,разглеждане на съдебно дело.,"държавна институция, която разглежда граждански и наказателни дела съгласно законите на съответната страна.",related
съд,noun,съдебна сграда.,"орган на правосъдието, където се решават съдебни дела; сграда на съд; съдене.",related
съд,noun,съдебна сграда.,сграда на съд.,exact
съд,noun,съдебна сграда.,съдене.,related
съд,noun,съдебна сграда.,"държавна институция, която разглежда граждански и наказателни дела съгласно законите на съответната страна.",related
съд,noun,"държавна институция, която разглежда граждански и наказателни дела съгласно законите на съответната страна.","орган на правосъдието, където се решават съдебни дела; сграда на съд; съдене.",exact
съд,noun,"държавна институция, която разглежда граждански и наказателни дела съгласно законите на съответната страна.",сграда на съд.,related
съд,noun,"държавна институция, която разглежда граждански и наказателни дела съгласно законите на съответната страна.",съдене.,related
съд,noun,"държавна институция, която разглежда граждански и наказателни дела съгласно законите на съответната страна.","държавна институция, която разглежда граждански и наказателни дела съгласно законите на съответната страна.",exact
съд,noun,"общо название на група домакински прибори за съхраняване на течности, хранителни продукти, ястия, зърнести вещества, дрехи и др., напр. чаша, гърне, паница, чиния, леген.","вместилище за газове, течности и твърди тела - домакински съд, плавателен съд.",narrower
организация,noun,"обединение на хора, обществени групи или държави за изпълнение, осъществяване на обща програма, цели, задачи.","юридическо лице или сдружение на юридически или физически лица, което е организационно обособено въз основа на закон (дп към апк).",exact
ред,noun,"предприемане на отделно, поредно движение, действие, позволено от правилата на някои игри.",правото или задължението на участник в някакво действие да извърши определена работа.,exact
ред,noun,"време за извършване, осъществяване или поява на нещо при наличие, спазване на определена последователност.",последователно подреждане на събията във времето.,exact
ред,noun,"разположени на една линия графични знаци, думи от текст.","водоравна черта, върху която са написани букви.",related
ред,noun,"разположени на една линия графични знаци, думи от текст.",буквите написани върху такава (въображаема) черта.,exact
ред,noun,"множество от хора или предмети, разположени на една, обикновено права линия един до друг","няколко предмета, подредени в линия или един след друг.",broader
ред,noun,"множество от хора или предмети, разположени на една, обикновено права линия един до друг",разположение на предмети по определен начин.,related
ред,noun,"разположение, начин, по който предмети, действия, явления, прояви и под. следват непосредствено един след друг.","няколко предмета, подредени в линия или един след друг.",related
ред,noun,"разположение, начин, по който предмети, действия, явления, прояви и под. следват непосредствено един след друг.",разположение на предмети по определен начин.,exact
търся,verb,"полагам усилия, гледам да намеря, да открия нещо или някого.","опитвам се да намеря, полагам усилия (психически или и физически) да установя местонахождението на някого или нещо; издирвам, диря.",broader
търся,verb,"полагам усилия, гледам да намеря, да открия нещо или някого.","опитвам се да намеря, полагам усилия (психически или и физически) да установя местонахождението на някого или нещо; издирвам, диря и в невеществен смисъл.",broader
заседание,noun,"съвместно обсъждане от мнозина, заседание на колективен ръководен, съвещателен или контролен орган.","събиране на колектив или на определени негови членове, на което се обсъждат въпроси. заседание на катедрата. заседание на академическия съвет.",exact
начало,noun,начален момент на спортно състезание.,"стартиране, започване на нещо или някакво действие.",narrower
начало,noun,"времето, когато нещо започва.","стартиране, започване на нещо или някакво действие.",exact
готов,adjective,"който е направил или за който са направени всички предварителни приготовления, необходими за някакво предстоящо действие; подготвен, приготвен.","който е завършен, който е окончателно направен.",exact
готов,adjective,"който е направил или за който са направени всички предварителни приготовления, необходими за някакво предстоящо действие; подготвен, приготвен.","който се е приготвил, подготвил.",related
готов,adjective,"който е напълно подготвен или в състояние незабавно да действа, да реагира.","който е завършен, който е окончателно направен.",related
готов,adjective,"който е напълно подготвен или в състояние незабавно да действа, да реагира.","който се е приготвил, подготвил.",exact
готов,adjective,готов да се съгласи или да възприеме нещо.,"склонен, съгласен; способен.",exact
ноември,noun,единайсетият месец от годината.,название на единадесетия месец в годината според григорианския календар.,exact
отношение,noun,"връзка между величини, предмети, действия, между нещата или явленията в природата, обществото и мисленето.","понятие, изразяващо (взаимо)връзката между различни категории и индивиди.",exact
отношение,noun,"връзка между величини, предмети, действия, между нещата или явленията в природата, обществото и мисленето.","в психологически аспект - връзката между индивиди, която може да е положителна (привързаност, благодарност), отрицателна (ненавист) и също така безразлична (безразличие, апатия).",broader
отношение,noun,"връзка между величини, предмети, действия, между нещата или явленията в природата, обществото и мисленето.","в логично-следствен план - изразяване на някаква връзка между категории (справедливост - несправедливост), стойности (много - малко) или когато се извежда съждение ( ""по отношение на..."").",broader
отношение,noun,"взаимна връзка, начин на общуване.","понятие, изразяващо (взаимо)връзката между различни категории и индивиди.",narrower
отношение,noun,"взаимна връзка, начин на общуване.","в психологически аспект - връзката между индивиди, която може да е положителна (привързаност, благодарност), отрицателна (ненавист) и също така безразлична (безразличие, апатия).",exact
отношение,noun,"начин на постъпване, държание, отнасяне към някого или към нещо.","понятие, изразяващо (взаимо)връзката между различни категории и индивиди.",narrower
отношение,noun,"начин на постъпване, държание, отнасяне към някого или към нещо.","в психологически аспект - връзката между индивиди, която може да е положителна (привързаност, благодарност), отрицателна (ненавист) и също така безразлична (безразличие, апатия).",exact
възможност,noun,"удобен случай, начин, средство, които позволяват осъществяването на нещо.",шанс да направиш нещо.,exact
мисля,verb,"работя с ума, правя предположения и изводи; разсъждавам.","разсъждавам, правя предположения и изводи.",exact
мисля,verb,"работя с ума, правя предположения и изводи; разсъждавам.",за какво/за кого. създавам представа в мислите си за някого или нещо.,related
мисля,verb,"работя с ума, правя предположения и изводи; разсъждавам.","стремя се мислено да разреша някакъв проблем, като умът ми е съсредоточен върху него.",related
мисля,verb,"работя с ума, правя предположения и изводи; разсъждавам.","имам становище по даден въпрос, преценявам.",related
мисля,verb,"стремя се да си изясня нещо, да взема решение за нещо.","разсъждавам, правя предположения и изводи.",related
мисля,verb,"стремя се да си изясня нещо, да взема решение за нещо.","стремя се мислено да разреша някакъв проблем, като умът ми е съсредоточен върху него.",exact
мисля,verb,"стремя се да си изясня нещо, да взема решение за нещо.","имам становище по даден въпрос, преценявам.",related
мисля,verb,"мисля, размислям, имам определено мнение, решавам.","стремя се мислено да разреша някакъв проблем, като умът ми е съсредоточен върху него.",related
мисля,verb,"мисля, размислям, имам определено мнение, решавам.","имам становище по даден въпрос, преценявам.",exact
мисля,verb,"приемам нещо за възможно, вероятно, правя предварителни, непотвърдени с доказателства заключения за съществуването, реалността на нещо.","разсъждавам, правя предположения и изводи.",related
мисля,verb,"приемам нещо за възможно, вероятно, правя предварителни, непотвърдени с доказателства заключения за съществуването, реалността на нещо.","имам становище по даден въпрос, преценявам.",related
мисля,verb,"правя планове за нещо, подготвям осъществяването на нещо.","смятам да извърша нещо, имам желание за нещо. мисля да почета някоя книжка.",exact
мисля,verb,създавам представа в мислите си за някого или нещо.,за какво/за кого. създавам представа в мислите си за някого или нещо.,exact
мисля,verb,създавам представа в мислите си за някого или нещо.,"смятам се за някакъв (за такъв, какъвто всъщност не съм).",related
мъж,noun,"партньор по отношение на жената, с която е в брак.",човек от мъжки пол.,related
мъж,noun,"партньор по отношение на жената, с която е в брак.",човек от мъжки пол в зряла възраст.,related
мъж,noun,"партньор по отношение на жената, с която е в брак.",съпруг.,exact
мъж,noun,лице от мъжки пол (обикновено в зряла възраст).,човек от мъжки пол.,exact
мъж,noun,лице от мъжки пол (обикновено в зряла възраст).,човек от мъжки пол в зряла възраст.,broader
мъж,noun,лице от мъжки пол (обикновено в зряла възраст).,деец от някакво обществено поприще.,related
мъж,noun,лице от мъжки пол (обикновено в зряла възраст).,съпруг.,related
власт,noun,силно въздействие на нещо върху някого.,"силно влияние, въздействие.",exact
власт,noun,"представители, органи на управление в определена област.",държавно управление и неговите органи.,narrower
необходим,adjective,"от който има нужда, без който не може.","нужен, който трябва.",exact
дума,noun,"основна единица на естествения човешки език, представляваща единство от няколко звука с определено значение, служеща за наименование на предмети, лица, процеси, свойства и др.",звукосъчетание чрез което се означава предмет или действие.,exact
дума,noun,"нещо казано, изречено.",звукосъчетание чрез което се означава предмет или действие.,related
дума,noun,(обикн. мн.ч.) думи.,звукосъчетание чрез което се означава предмет или действие.,related
проект,noun,"разработена последователна стратегия за изпълняване на някакава задача или дейност, включваща и срокове за реализирането й.","план, замисъл, идея.",narrower
проект,noun,"разработена последователна стратегия за изпълняване на някакава задача или дейност, включваща и срокове за реализирането й.","предварителен план за дейност, договор, закон, който подлежи на обсъждане.",narrower
проект,noun,"изображение или описание в общи, основни черти.","чертеж, план, макет на сграда, машина и др.",broader
място,noun,"определено пространство, което се заема или би могло да се заеме от някакъв предмет, тяло.","обозначава местоположение, точка на стоене.",exact
място,noun,"пространство или положение, точка в пространството, където нещо се върши, става","обозначава местоположение, точка на стоене.",narrower
място,noun,определена част от нещо.,"обозначава местоположение, точка на стоене.",narrower
място,noun,"област, местност, място.","обозначава местоположение, точка на стоене.",narrower
глава,noun,част на някои предмети със закръглена форма.,част от предмет със закръглена форма.,exact
глава,noun,"най-горната част на човешкото тяло или предната част на тялото на животно, където се намират мозъкът, устата и повечето сетивни органи.","част от тялото на човека и животните, в която се намира главният мозък, устата, очите, ушите.",exact
глава,noun,"обособена, относително самостоятелна част, дял от книга, съчинение.",графически и смислово отделена част от литературно произведение.,exact
заплаха,noun,"закана да се причини някому нещо неприятно, зло и под.","възможна надвиснала опасност,или предупреждение за надвиснала опасност.",related
заплаха,noun,"опасност, възможност за поява на нещо неприятно, лошо.","възможна надвиснала опасност,или предупреждение за надвиснала опасност.",exact
дом,noun,"жилището, в което живеят заедно родът, фамилията, семейството.","mясто, което даден индивид смята за свое, родно място и където живее.",narrower
доход,noun,"материални блага, пари, получени, придобити от някаква работа, дейност, използване на имот и др.","възнаграждение за тип дейност - трудова, отдаване под наем, рента, ации и ценни книжа и др.",exact
евро,noun,"паричната единица на европейския съюз, въведена в обращение през 1999 г.","парична единица в еврозоната, въведена на 1.і.1999 (паричен код eur).",exact
училище,noun,"сграда, където се помещава учебно заведение, което хората посещават редовно, обикновено в своите детски и младежки години, за да придобиват знания и опит и да получават съответен документ за завършено образование.","специализирано заведение за провеждане на учебни занятия на ученици, студенти или професионално обучение и специализация.",related
училище,noun,"сграда, където се помещава учебно заведение, което хората посещават редовно, обикновено в своите детски и младежки години, за да придобиват знания и опит и да получават съответен документ за завършено образование.","обособена сграда или място за провеждане на учебни занятия, което включва преподавателския състав, специализираните кабинети за обучение и практика на обучаващите се.",exact
училище,noun,"учене, учебен процес.","специализирано заведение за провеждане на учебни занятия на ученици, студенти или професионално обучение и специализация.",related
училище,noun,"учебно заведение, институция за обучение, образование.","специализирано заведение за провеждане на учебни занятия на ученици, студенти или професионално обучение и специализация.",exact
училище,noun,"учебно заведение, институция за обучение, образование.","обособена сграда или място за провеждане на учебни занятия, което включва преподавателския състав, специализираните кабинети за обучение и практика на обучаващите се.",related
колега,noun,"лице, което има една и съща професия или служба с друго лице.","лице, което има същата професия, длъжност или следва същата специалност по отношение на друго лице.",exact
работник,noun,"човек, който извършва физически или умствен труд в определена професионална сфера.","човек, който работи, постоянно извършва някаква дейност, за да се прехранва. социален работник. научен работник. работник в завод.",broader
работник,noun,"човек, който извършва физически или умствен труд в определена професионална сфера.","човек, който е временно нает да извършва някаква дейност. работници на къщата.",broader
стока,noun,"продукт на труда, произведен с цел задоволяване на определени нужди на хората в зависимост от техните вкусове и предпочитания, който е предназначен за продажба и има цена.","предмет, продукт (естествен или изкуствен) предназначен за търговски цели.",exact
сума,noun,"величина, получена от събиране на няколко други.",сумата е сборът на дадена редица от числа.,exact
идвам,verb,"за време, срок, събитие - намалявам, ставам по-близък, идвам близко; приближавам.",за време - наближавам.,exact
идвам,verb,"идвам, дохождам.","пристигам, движа се към друго лице или обект.",exact
отговорност,noun,"усилия, дейност, старание, които някой полага за доброто на някого или нещо.","дълг за поет ангажимент, за изпълнение на задължение.",narrower
отговорност,noun,"задължение на човек да отговаря за действията и постъпките си, за действията и постъпките на други лица, за сигурността на хора, материали и др.","дълг за поет ангажимент, за изпълнение на задължение.",exact
тема,noun,"основната мисъл, идея, около които се води, протича някакъв разговор, беседа, дискусия и пр.","темата е основната идея на художественото или музикалното произведение. темата е определяща за жанра, лайтмотива, завета, значението, поуката на творбата. темата е обединителна точка на всички действия и проблеми, произтичащи от творбата. темата е ориентир за читателя, да разбере какъв проблем ще се разисква пред очите му или какъв проблем ще се наложи читателят да разисква, докато чете.",related
тема,noun,"кратка, относително завършена повтаряща се фраза в музикална композиция.",основен мотив в музикално произведение. музикална тема.,exact
играя,verb,вземам участие в някакво забавление.,извършване на забавно действие.,related
пост,noun,"въздържане от блажна храна, свързано с религиозни предписания; постене.","време на въздържание, определен от религиозен канон.",related
пост,noun,"място, където стои, за да наблюдава и пази войник, полицай и др.",място определено за разполагане на гражданска или военна охрана или наблюдение на някакъв обект със значимост за обществото или отбраната.,exact
пост,noun,"време, дни, когато според някои религиозни предписания не се яде блажно.","време на въздържание, определен от религиозен канон.",exact
столица,noun,"главен град на една държава, където обикновено се намира правителството и/или повечето основни административни звена.","град, в който е съсредоточено управлението на държава.",exact
конкретен,adjective,"който съществува в действителността и може да се възприема със сетивата, а не е абстрактен, въображаем.","предметен, действителен (а не абстрактен).",exact
конкретен,adjective,"присъщ само на определен предмет или явление; своеобразен, особен.","точен, детайлен, точно определен (а не общо).",exact
народ,noun,"народ, народност, народностна група",население обединено политически в една държава; жители на една страна.,related
народ,noun,"народ, народност, народностна група","нация , народност.",exact
народ,noun,гражданите на една страна като цяло,население обединено политически в една държава; жители на една страна.,narrower
народ,noun,гражданите на една страна като цяло,"нация , народност.",related
народ,noun,"исторически създала се голяма и устойчива общност от хора, обединени от общност на територията и икономическия живот, на историята, езика и културата.",население обединено политически в една държава; жители на една страна.,narrower
народ,noun,"исторически създала се голяма и устойчива общност от хора, обединени от общност на територията и икономическия живот, на историята, езика и културата.","нация , народност.",related
специален,adjective,"който е определен с известна цел, не случаен.","oтнасящ се до (под)вид, различен от общото; частен, особен, определен.",exact
живот,noun,"физиологическото състояние на организмите, когато живеят, когато са живи и в тях протичат общи за всички същества биологични процеси.",битие.,exact
живот,noun,"съществуването на човек, всички събития от раждането до определен момент или до смъртта му.",битие.,related
живот,noun,"съществуването на човек, всички събития от раждането до определен момент или до смъртта му.","съдба, житейски път на даден човек, или на дадено общество.",exact
майка,noun,женско животно с малки рожби,"жена, която има най-малко едно дете. майка - жената, която те е родила.",related
майка,noun,женско животно с малки рожби,жена родител.,related
мисъл,noun,"мисловният процес, дейността на ума у човека.","мисъл - процес, при който се формират определени съждения и понятия за нещата от света.",exact
мисъл,noun,"начин на разбиране, виждане, преценка за даден предмет, обект, явление от действителността.","мисъл - процес, при който се формират определени съждения и понятия за нещата от света.",related
учител,noun,"човек, който учи някого, който предава някому своите знания, опит, вещина.","човек, занимаващ се с учителска дейност; преподавател, педагог.",broader
учител,noun,"човек, който учи някого, който предава някому своите знания, опит, вещина.","човек, обясняващ и доизграждащ дадени знания, но без да се занимава с учителска дейност.",broader
учител,noun,"човек, който учи някого, който предава някому своите знания, опит, вещина.",човек притежаващ големи знания и компетенция по дадена тема.,broader
учител,noun,"специалист, който обучава ученици.","човек, занимаващ се с учителска дейност; преподавател, педагог.",exact
учител,noun,"специалист, който обучава ученици.","човек, обясняващ и доизграждащ дадени знания, но без да се занимава с учителска дейност.",related
червен,adjective,"който има цвета на кръвта; яркочервен, кървавочервен, пурпурен.",iмащ цвят на кръв; имащ електромагнитно излъчване с честота ~ 430–480 thz.,exact
баща,noun,мъжът родител.,"човек от мъжки пол, чийто генетичен материал е използван при зачатието на индивида - биологичен баща.",broader
баща,noun,мъжът родител.,"човек от мъжки пол, отгледал и възпитал индивида. той може да е както биологичен баща, така и осиновител.",broader
идея,noun,"замисъл, намерение.","замисъл, намерение; мисловен  образ на част от  обкръжаващия свят.",exact
повод,noun,"явление, което предхожда и задължително поражда някакво друго явление.","повод означава случката, която води до нещо.",exact
син,noun,"мъжко чедо, мъжка рожба.",дете от мъжки пол.,exact
къща,noun,"жилището, в което живеят заедно родът, фамилията, семейството.",невисока сграда предназначена за живеене на хора.,broader
снимка,noun,(само мн.ч.) снимане (на филм).,снимка е фотографско изображение.,related
октомври,noun,десетият месец от календарната годината след септември и преди ноември.,название на десетия месец в годината според григорианския календар.,exact
пакт,noun,"документ, който узаконява съгласие около нещо спорно, при което всяка страна приема да спазва определени условия.",вид международен договор между държави с по-голямо политическо значение.,related
пакт,noun,"постигнато съгласие, писмено официално споразумение за взаимоотношенията между две или повече страни, за правата и задълженията им.",вид международен договор между държави с по-голямо политическо значение.,related
пакт,noun,международен договор или спогодба по някой специален въпрос.,вид международен договор между държави с по-голямо политическо значение.,related
река,verb,"голяма маса вода, която тече в естествено корито и се влива в море, езеро или в друга река.","реката е непрекъснат поток от вода, който извира от по-високи места или от планините. тече  по т. нар. водосливна линия, т. е. по най-ниската част на земната повърхност и се влива в други реки, морета или океани.",exact
свобода,noun,"отсъствие на ограничения, възможност за човек или друго същество да проявява волята си, да се чувства безгрижен, независим.",възможност за проява на собствената воля.,exact
свобода,noun,"отсъствие на ограничения, възможност за човек или друго същество да проявява волята си, да се чувства безгрижен, независим.",отсъствие на ограничения  или робство.,related
свобода,noun,"отсъствие на принуда, ограничения в обществено-политическия живот и дейността на дадена класа или на отделните членове на обществото.",възможност за проява на собствената воля.,related
свобода,noun,"отсъствие на принуда, ограничения в обществено-политическия живот и дейността на дадена класа или на отделните членове на обществото.",отсъствие на ограничения  или робство.,exact
събота,noun,шестият ден от седмицата.,название на шестия ден от седмицата.,exact
врата,noun,"приспособление, което служи за отваряне и затваряне на отвор в стена или ограда, през който се влиза и излиза.","правоъгълен отвор в стена, вход за влизане в сграда, двор и за излизане.",related
врата,noun,"приспособление, което служи за отваряне и затваряне на отвор в стена или ограда, през който се влиза и излиза.","предмет със същата форма, приспособление, който служи за отваряне и затваряне на този отвор.",exact
врата,noun,"приспособление, което служи за отваряне и затваряне на отвор в стена или ограда, през който се влиза и излиза.","правоъгълна рамка, обикновено с мрежа, през която в някои спортове (футбол, хокей, хандбал, водна топка и др.) играчите се стремят да прекарат топка или шайба с цел да отбележат точки.",related
врата,noun,"самият отвор в стена, ограда.","правоъгълен отвор в стена, вход за влизане в сграда, двор и за излизане.",exact
врата,noun,"самият отвор в стена, ограда.","предмет със същата форма, приспособление, който служи за отваряне и затваряне на този отвор.",related
