lemma,pos,sense_source,sense_target,semantic_relationship
gorputz,noun,osotasun batetik bereiz daitekeen zatia,"eraikin edo zerbaiten zatietako bakoitza, independentea izan daitekeena",broader
guardia,noun,pertsona edo leku bat zaintzen edo defendatzen duen soldadua,(Mil.) zaintzeko edo defendatzeko funtzioa duten gorputz armatu jakin batzuei ematen zaien izena; gorputz horietako kide bakoitza,narrower
guardia,noun,"zenbait lanbidetan (nabigazioa, medikuntza...) txandaka pertsona desberdinek betetzen duten zerbitzu bereziak irauten duen denbora","zenbait lanbidetan eskaintzen den zerbitzu berezia, pertsonek txandaka betetzen dutena; delako zerbitzu bakoitzak irauten duen denbora",exact
guardia,noun,pertsonak edo jabetzak zaintzen dituen pertsona,(Mil.) zaintzeko edo defendatzeko funtzioa duten gorputz armatu jakin batzuei ematen zaien izena; gorputz horietako kide bakoitza,related
guardia,noun,polizia zerbitzuko kidea,(Mil.) zaintzeko edo defendatzeko funtzioa duten gorputz armatu jakin batzuei ematen zaien izena; gorputz horietako kide bakoitza,narrower
gustu,noun,zaporea edo gauzek dastamenean eragiten duten sentsazioa,zaporea,exact
gustu,noun,norbanakoaren zaletasun partikularra,"nahia, zaletasuna",exact
gustu,noun,atseginaren sentsazioa,atsegina,exact
gustu,noun,edertasuna sumatzeko gaitasuna,edertasuna sumatzeko gaitasuna,exact
gustu,noun,dastamena,dastamena,exact
harri,noun,"lurrazalaren osagai den material mineral gogorra, bereziki konposizio kimiko ez-homogeneoa duena","lurrazalaren osagai den material mineral gogorra, bereziki, konposizio kimiko ez-homogeneoa duena (alegia, mineral desberdinez osatua dena)",exact
harri,noun,"lurraren osagai den material mineralaren puska, landua nahiz landugabea, eta eraikuntzan, jokoan, bitxigintzan, etab.etan erabilia","delako materiala edo haren puska, landua nahiz landugabea, eta eraikuntzan, jokoan, bitxigintzan eta abarretan erabilia; delako materialaren zati ez oso handia, norberak eraman edo bota dezakeena",exact
harri,noun,"txingor lodia, normalean udako trumoi-erasoetan botatzen duena","txingor lodia, normalean udako trumoi-erasoetan botatzen duena",exact
heriotza,noun,"suntsipena, desagerpena","suntsipena, desagerpena",exact
heriotza,noun,hiltzera arteko denbora,"biziaren erabateko eta betiko etena; giza bizitzaren bukaera, berezkoa nahiz eragina",related
heriotza,noun,hilda dagoenaren egoera,"biziaren erabateko eta betiko etena; giza bizitzaren bukaera, berezkoa nahiz eragina",related
heriotza,noun,bizitzaren bukaera,"biziaren erabateko eta betiko etena; giza bizitzaren bukaera, berezkoa nahiz eragina",exact
heriotza,noun,norbaiten biziari erabateko eta betirako etena ematea,"biziaren erabateko eta betiko etena; giza bizitzaren bukaera, berezkoa nahiz eragina",narrower
herritar,noun,hiria baino txikiagoa den udalerri bateko biztanleria,herri bateko kide edo biztanlea,related
herritar,noun,norbaiten herri berekoa den pertsona: herri laguna,herrikidea,exact
herritar,noun,leku jakin batean bizi den pertsona,herri bateko kide edo biztanlea,broader
herritar,noun,"nazio edo herri bateko kidea, bereziki, betebeharrak eta eskubideak dituen gizabanakotzat hartua","(Zuz.) estatu bateko kidea, bereziki, betebeharrak eta eskubideak dituen gizabanakotzat hartua",exact
historia,noun,"iraganean, orainaldian eta baita etorkizunean ere ematen den gertaera-segida","gizadiaren (edo gizarte, giza talde nahiz banako baten) iraganaldiko gertaeren segida; direlako gertaeren kontakizuna",broader
historia,noun,iraganeko gertakari-multzoa,"gizadiaren (edo gizarte, giza talde nahiz banako baten) iraganaldiko gertaeren segida; direlako gertaeren kontakizuna",broader
historia,noun,iraganeko gertakari-sail bat eskaintzen duen kontaketa,"gizadiaren (edo gizarte, giza talde nahiz banako baten) iraganaldiko gertaeren segida; direlako gertaeren kontakizuna",broader
historia,noun,"iraganaz ezagutzen dugun guztia, idatzietan gorderik dagoena; ezagutza-multzoa","gizadiaren (edo gizarte, giza talde nahiz banako baten) iraganaldiko gertaeren segida; direlako gertaeren kontakizuna",related
historia,noun,gizadiaren iraganaldiko gertaerak aztertzen dituen jakintza,gizadiaren iraganaldiko gertaerak aztertzen dituen jakintza,exact
huts,noun,"lege, arau edo eginbide bat ez betetzea; horren ondorioa","lege, arau edo eginbide bat ez betetzea; horren ondorioa",exact
huts,noun,perfektua ez izatearen egoera,zerbaitek beharrezkoa duen zerbait ez izatea edo behar adina ez izatea,related
huts,noun,"materia gabezia; ezer ez dagoen bitartea, ezereza","materia gabezia; ezer ez dagoen bitartea, ezereza",exact
huts,noun,hutsegitea edo gabezia,lortu edo egin behar edo nahi dena ez lortzea edo egitea,exact
huts,noun,judizio okerrari edo ezjakintasunari edo atentzio faltari dagokion ekintza okerra,lortu edo egin behar edo nahi dena ez lortzea edo egitea,related
huts,noun,kafea denaz besterik edo bestelakorik ez duena,"elementu arrotzik ez duena, adierazten denaz besterik edo bestelakorik ez duena",narrower
hutsegite,noun,judizio okerrari edo ezjakintasunari edo atentzio faltari dagokion ekintza okerra,"norbaitek edo zerbaitek bere jardunean nahi, behar zuen edo espero zen emaitza ez izatea",narrower
hutsegite,noun,"lege, arau edo eginbide bat ez betetzea; horren ondorioa","hutsa, lege, arau edo eginbide bat ez betetzea; horren ondorioa",exact
hutsune,noun,gauzen arteko espazio hutsa,tarte edo une hutsa,narrower
hutsune,noun,espazio zuria edota faltan dagoena,tarte edo une hutsa,narrower
hutsune,noun,faltan dagoen zerbait behar izatearen egoera,gabetasuna,exact
hutsune,noun,perfektua ez izatearen egoera,gabetasuna,related
hutsune,noun,idatzitakoan uzten den tarte hutsa,tarte edo une hutsa,narrower
hutsune,noun,hutsegitea edo gabezia,"hutsa, hutsegitea",exact
ideia,noun,pertsona baten intentzioa,"burutapena; ustea, asmoa",narrower
ideia,noun,ikuspuntu pertsonala,gizarte-arazoei buruz norberaren ikuspegi gutxi-asko iraunkorra,broader
ideia,noun,"ezagutzaren edukia, pentsamenduaren fenomeno garrantzitsuena","gauza baten irudikapen abstraktu eta orokorra, gogoak edo adimenak eratua",related
ikustaldi,noun,norbait edo zerbait ikustera joan eta berarekin edo bertan halako denboraz egotea,norbait ikustera joan eta berarekin halako denboraz egotea,broader
ikustaldi,noun,bisitatzaileak lotutako hitzordua,zerbait edo norbait aztertzeko ikustea,related
ikustaldi,noun,kargudun batek edo egiten duena,zerbait edo norbait aztertzeko ikustea,related
ilusio,noun,"irudimenean gogoko den zerbait lortzeko gura, itxaropen bizia","irudimenean gogoko den zerbait lortzeko gura, itxaropen bizia",exact
ilusio,noun,pertsona zenbaitek sinisten dutena eta faltsua dena,zentzumenez hautematen denaren interpretazio okerra,related
ilusio,noun,"gertakari onuragarri batek, gustuko zerbait lortzeak edo bere sentimendu eta afektuak aseko dizkion zerbaitek norbaitengan sorrarazten duen sentimendua",poza,narrower
interes,noun,kreditu gisa mailegatutako diruagatik ordaintzen den diru-kopurua,(Ekon.) kreditu gisa mailegatutako diruagatik ordaintzen den diru-kopurua,exact
interes,noun,garrantzizkoa edo berezia delako norbait erakartzen duen boterea,garrantzizkoa dela edo arreta merezi duela uste denaren aurrean ernatzen den gogo-jarrera edo egoera,related
interes,noun,zerbaitek berekin dakarren eta norbaitentzat edo zerbaitetarako on den ondorio edo emaitza,"norbaiti axola diona, doakiona, onuragarri zaiona",related
interes,noun,garrantzizkoa dela edo arreta merezi duela uste denaren aurrean ernatzen den gogo-jarrera edo egoera,garrantzizkoa dela edo arreta merezi duela uste denaren aurrean ernatzen den gogo-jarrera edo egoera,exact
irteera,noun,joatearen ekintza,irtetea,exact
irteera,noun,nonbaitetik irteteko bidea,nonbaitetik irteteko tokia edo gunea,exact
irteera,noun,lasterketa hasten den lekua erakusten duen marra,(Kir.) lasterketa hasten den tokia,exact
istilu,noun,hitzekin adierazitako aurrez aurreko liskar edo desadostasun gogorra,eztabaida sortzen duen arazo edo auzia,related
istilu,noun,"egoera larri batean sortzen den eztabaidazko zarata, iskanbila","egoera larri batean sortzen den eztabaidazko zarata, iskanbila",exact
istilu,noun,gai batekiko liskar edo desadostauna,eztabaida sortzen duen arazo edo auzia,related
jai,noun,zerbait ospatzeko egiten diren ekitaldi multzoak irauten duen denboraldia,"herri, hiri edo eskualde batean norbaiten oroitzapenetan egiten den elizkizun- edota dibertsiozko ekitaldi-multzoa",related
jai,noun,dibertitzeko biltzen den jende multzoa,"etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala. Gehienetan jan-edanaz, musikaz, dantzaz, jokoz eta abarrez eratzen da",related
jai,noun,"gehienetan jan-edanaz, musikaz, dantzaz, jokoz, etab.ez eratzen da","etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala. Gehienetan jan-edanaz, musikaz, dantzaz, jokoz eta abarrez eratzen da",broader
jai,noun,"astearen zazpigarren eta azken eguna, lanari dagokionean atseden-eguna dena",igandea,exact
jai,noun,legez edo ohituraz lanik egiten ez den eguna,"lan egiten ez den eguna, edo egunaren zatia",narrower
jai,noun,deskantsatzeko hartzen den eguna,"lan egiten ez den eguna, edo egunaren zatia",related
jai,noun,"etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala","etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala. Gehienetan jan-edanaz, musikaz, dantzaz, jokoz eta abarrez eratzen da",broader
joko,noun,"irabazteko itxaropenarekin egiten den apostua, jokatzeko ekintza (sari bat irabazteko aukera ematen duen ordainketa barne)","atsegin hartzeko, eta askotan dirua bitarte dela, egiten den jarduera arautua, lehiaketa-sistemaren edo zoriaren ondorioz irabazlea eta galtzailea sortzen dituena",related
joko,noun,irabazle bat aukeratzeko lehiaketa arautua,"atsegin hartzeko, eta askotan dirua bitarte dela, egiten den jarduera arautua, lehiaketa-sistemaren edo zoriaren ondorioz irabazlea eta galtzailea sortzen dituena",broader
joko,noun,"kirol askotako eta nazioarteko ekitaldi handia, lau urtean behin antolatzen dituztenak bai uda partean bai eta neguan ere",zenbait kirol-diziplina biltzen dituen lehiaketa-multzoa,related
joko,noun,objektu batzuekin batera lan egiteko konbinaketa,zerbaitetarako elkarrekin erabili ohi diren objektuen multzoa,exact
joko,noun,denbora pasa edo olgeta,atseginezko jarduera,related
kale,noun,"espazio edo luzera jakin bat bete behar den kiroletan (atletismoa, igeriketa, arraunketa), lehiakide bakoitzak bertatik irten gabe jarraitu behar duen bidea","(Kir.) zenbait kiroletan (atletismoa, igeriketa, arraunketa), lehiakide bakoitzak bertatik irten gabe jarraitu behar duen bidea",exact
kale,noun,"hiri edo herrietan, etxez inguraturiko bidea","hiri edo herrietan, bi etxe-lerroren artean doan bidea",exact
kale,noun,ibilgailuak ibiltzeko egin diren bide publikoak,"hiri edo herrietan, bi etxe-lerroren artean doan bidea",related
kantitate,noun,materia zati bat edo antzeko gauzen multzo bat zehazten duen neurria,"zerbait beste zerbait baino gehiago edo gutxiago izatea eta, beraz, zenbatzea edo neurtzea ahalbidetzen duen ezaugarria",related
kantitate,noun,adierazpen matematiko batekin irudikatu edo neurtu daitekeen zerbaiten kantitatea,delako ezaugarriak hartzen duen balio jakina,related
kargu,noun,zerbait okerra edo irain bat epaitegian denuntziatzeko ekintza,(Zuz.) akusatuari egozten zaion hutsa edo delitua,related
kargu,noun,antolamendu hierarkiko bateko lanpostu bat,norbaiten erantzukizun edo ardura den betekizuna; lanbidea,related
kargu,noun,zerbait egiteko hartutako erantzukizuna,"ardura, betekizuna, erantzukizuna",narrower
kasu,noun,argudio bati eusteko erabiltzen diren arrazoi eta gertaeren adierazpena,aipatutakoa adibidez hornituz zehazteko edo argitzeko erabiltzen den hitza,related
kasu,noun,ikerketa eskatzen duen arazoa,"arazoa, afera",narrower
kasu,noun,jazoera bat,gertatzen dena edo gertatu uste dena; zertzelada,broader
kasu,noun,"izen-sintagmak, perpausean betetzen duen funtzioaren arabera, hartzen dituen deklinabide-atzizkietako bakoitza izendatzeko erabiltzen den kategoria gramatikala","(Hizkl.) izen-sintagmak, perpausean betetzen duen funtzioaren arabera, hartzen dituen deklinabide-atzizkietako bakoitza izendatzeko erabiltzen den kategoria gramatikala",exact
kolpe,noun,"mugimendu bakarra, hasieratik bukaerarainoko mugimendua",elementu baten mugimendu azkar edo bortitza,related
kolpe,noun,eragin larri edo txarra duen zoritxarreko arazo edo gertaera,eragin larri edo txarra duen zoritxarreko arazo edo gertaera,exact
kolpe,noun,mugimenduan dagoen objektu baten talka bortitz baten ondorioz gertatzen den istripua,zerbaitek zerbait jotzea (ekintza eta ondorioa),related
kolpe,noun,bi gorputz edo gehiagoren elkarketa,zerbaitek zerbait jotzea (ekintza eta ondorioa),related
kolpe,noun,elementu baten mugimendu azkar edo bortitza,elementu baten mugimendu azkar edo bortitza,exact
lan,noun,energia adierazpena; sistema fisiko batetik bestera gertatzen den energia trasferentziaren emaitza; indar baten eta hark mugitzen duen gorputzak norabide hartan egiten duen distantziaren adierazle,(Fis.) indar baten eta bere ezartze-gunearen lekualdatzearen bektore-biderkadura. Lan-unitatea joule-a da,exact
lan,noun,zerbait eraikitzearen egintza,zerbait egiteko eragiketa-multzoa eta horrek eskatzen duen ahalegina,related
lan,noun,zerbait egitera bideratutako jarduna,zerbait egiteko eragiketa-multzoa eta horrek eskatzen duen ahalegina,broader
lan,noun,idazle nahiz artista baten lanaren emaitza (edo haren parte handi bat),"eskulangile, intelektual edo artista baten jardueraren emaitza, obra",exact
lan,noun,pertsona edo gauza baten jardueraren ondorioz lortutakoa,"eskulangile, intelektual edo artista baten jardueraren emaitza, obra",related
langile,noun,"intsektu sozialetan (inurri, erle, etab.etan), koloniarentzat lan egiten duten banako antzua (eme antzuak izaten dira)","(Zool.) intsektu sozialetan (inurri, erle eta abarretan), koloniarentzat lan egiten duen banako antzua. Eme antzuak izaten dira",exact
langile,noun,lan egiten duena,lan egiten duena,exact
langile,noun,aparatu bat maneiatzen duen teknikaria,lanbide jakin batean sari-truke aritzen dena; batez ere industrian lan egiten duena,related
langile,noun,"eskuzko lana egiten duena eta bizitze maila apala duena, burgesa edo kapitalista ez dena",lanbide jakin batean sari-truke aritzen dena; batez ere industrian lan egiten duena,related
lantegi,noun,industria lana egiteko eraikina,fabrika,exact
lantegi,noun,eskulanak edo fabrikazioa egiten den etxe txiki bat,eskuzko lanen bat egiten den tokia,narrower
lantegi,noun,"pertsona baten bizitzako aktibitate nagusia, zeinek dirua irabazteko aukera ematen duen","lana, egitekoa; lanbidea",exact
lantegi,noun,jarduera profesionala egiten den tokia,eskuzko lanen bat egiten den tokia,related
laurden,noun,"neurri-sistema hamartarreko edukiera-unitatea, dezimetro kubiko baten baliokidea dena; neurri horretan sartzen den kantitatea",litroa,exact
laurden,noun,lau zati berdinetan banatzen den osotasunaren zati bakoitza,lau zati berdinetan banatzen den osotasunaren zati bakoitza,exact
laurden,noun,ordu baten lau zatietako bakoitza,zenbait neurriren lau zatietako bakoitza,narrower
lege,noun,gertakariez ari diren deskribapen orokorrak (zientzietan edo matematikan),"naturako fenomenoek elkarren artean agertzen duten lotura edo erlazio orokor eta iraunkorra, kausa jakin batek efektu jakin bat sortuko duela aurresatea ahalbidetzen duena; delako lotura edo erlazioaren adierazpena",broader
lege,noun,aktibitate bat gobernatzen duen multzoko arau bat edo araua ezartzen duen legezko dokumentu bat,"gizarte-harremanetan, zenbait jardueratan eta abarretan, araua",related
lege,noun,gizartean bizi diren gizakien arteko harremanak bideratzeko eta erregulatzeko aginteak inposatzen dituen arauen multzoa,"gizartean hartarako eskudun denak ezarritako araua edo arau-multzoa, orokorra eta nahitaez bete beharrekoa; zentzu hertsian, entitate politiko (estatu) baten botere legegileak sortutako arau edo arau-multzoa",broader
lege,noun,zerbaiten jardunbidea antolatzen duen arau-multzoa,"gizarte-harremanetan, zenbait jardueratan eta abarretan, araua",related
leiho,noun,argia eta haizea sartzen uzteko funtzioa duen irekigunea,"horma edo pareta batean, argia eta haizea sartzen uzteko, solairutik distantzia batera egiten den irekigunea",broader
leiho,noun,irekigunean itsatsita dagoen markoak eusten duen beira,"delako irekigunea ixteko, zurezko, metalezko nahiz plastikozko armazoiz eta beiraz egiten den orri edo orri-multzoa",related
leiho,noun,"horma edo pareta batean, argia eta haizea sartzen uzteko, solairutik distantzia batera egiten den irekigunea","horma edo pareta batean, argia eta haizea sartzen uzteko, solairutik distantzia batera egiten den irekigunea",exact
leiho,noun,"pantailan zabaltzen den espazio angeluzuzena, fitxategi bateko datuak, testua edo irudiak agertzen dituena","(Inform.) pantailan zabaltzen den espazio angeluzuzena, fitxategi bateko datuak, testua edo irudiak agertzen dituena",exact
leiho,noun,"irekigunea ixteko, zurezko, metalezko nahiz plastikozko armazoiz eta beiraz egiten den orri edo orri-multzoa","delako irekigunea ixteko, zurezko, metalezko nahiz plastikozko armazoiz eta beiraz egiten den orri edo orri-multzoa",exact
leiho,noun,leiho edo beirateen gainean jartzen den atetxoa,"delako irekigunea ixteko, zurezko, metalezko nahiz plastikozko armazoiz eta beiraz egiten den orri edo orri-multzoa",related
leku,noun,zerrenda bateko posizioa,"norbaitek edo zerbaitek, ingurune, alor, hierarkia eta abarretan duen posizio, zeregin edo garrantzia",related
leku,noun,"objektu guztiak dauden eremua, eremu hutsa dirudiena, eremu hau objektuek mugatzen dute","zerbait edo norbait kokaturik dagoen, edo bertan beste ezer edo inor ez dagoelako koka daitekeen, espazioko aldea",exact
leku,noun,espazioko puntu edo aldea,espazioko puntu edo aldea,exact
leku,noun,adimenak sortutako leku abstraktua,"norbaitek edo zerbaitek, ingurune, alor, hierarkia eta abarretan duen posizio, zeregin edo garrantzia",related
leku,noun,egoera jakin bat,zerbait gertatzen edo egiten den ingurunea,exact
leku,noun,objektu edo gertaera baten kokagunea edo kokatzeko moduaren propietate espaziala,"zerbait edo norbait kokaturik dagoen, edo bertan beste ezer edo inor ez dagoelako koka daitekeen, espazioko aldea",related
literatura,noun,idazlearen lana edo jarduera,idazlearen lana edo jarduera,exact
literatura,noun,balio artistiko ezaguna duen idazketa sortzailea,"hitzaren bidezko adierazpenean, ahozkoan nahiz idatzian, oinarritzen den artea",related
literatura,noun,gai bati buruzko edo horren inguruko obra-multzoa,"literatura-lanen multzoa; bereziki idazten diren garai, herri, hizkuntza, genero eta abarren ikuspuntutik kontuan hartuz",broader
lotura,noun,gauzak elkarrekin lotzen dituen gailua,"bi gauza, bereziki bi gauza abstraktu elkarrekin lotzen dituen zera; direlakoak lotzen dituen elementu edo egitura",broader
lotura,noun,bi gauza lotzen diren tokia,"bi gauza, bereziki bi gauza abstraktu elkarrekin lotzen dituen zera; direlakoak lotzen dituen elementu edo egitura",related
lotura,noun,pertsona edo instituzio baten sentimendua,"harremana, zerikusia, erlazioa",related
lotura,noun,loturik egotearen egoera,"bi gauza, bereziki bi gauza abstraktu elkarrekin lotzen dituen zera; direlakoak lotzen dituen elementu edo egitura",related
lotura,noun,beste norbait edo zerbaitekiko nolabaiteko erlazioa,"harremana, zerikusia, erlazioa",exact
lur,noun,"lur-zati edo lur-eremua; bereziki, ereiteko nahiz zerbait landatzeko egokitu eta prestatzen dena",nekazaritzarako erabiltzen den edo erabil daitekeen osagai hori bera eta haren hedadura,exact
lur,noun,"herri bat bizi den lurraldea, berezko mugak nahiz artifizialak dituena",lurraldea,narrower
lur,noun,eraikuntza baten barneko azpiko gainazal horizontala (gela edo korridore batekoa),"toki, ingurune edo barrunbe bateko behereneko azala; azal horretan gauzak eta pertsonak bermatzen dira",related
lur,noun,"landareak hazten diren lekua (batez ere, kualitatea aipatzen denean)",nekazaritzarako erabiltzen den edo erabil daitekeen osagai hori bera eta haren hedadura,related
lur,noun,munduaren gainazal solidoa,"Lur planetaren azala, eta bereziki, urez estalia ez dena",broader
lur,noun,munduaren gainazal gehiena egiten duen materia hauskor eta askea,"lurraren azal solidoa eratzen duen osagaia, bereziki tamaina txikiko ale mineral edota organikoz osatutako material ez-trinkoa, mineral edo harri gogorrari kontrajarria",broader
mahai,noun,"zerbait erabakitzeko edo zerbaitez eztabaidatzeko, gehienetan mahai baten inguruan, biltzen diren erakunde edo pertsonek eginiko batzarra; batzar horretan parte hartzen duen pertsona-taldea","zerbaitez eztabaidatzeko, gehienetan mahai baten inguruan, biltzen diren erakunde edo pertsonek eginiko batzarra; hor parte hartzen duen pertsona-taldea",exact
mahai,noun,jateko edo jokorako gehienetan mahai baten inguruan biltzen den pertsona-taldea,"hanka batez edo gehiagoz eta horiek gainean duten taula edo pieza lau batez osaturiko altzaria, jateko, idazteko eta abarretarako erabiltzen dena",related
mahai,noun,"hanka batez edo gehiagoz eta horiek gainean duten taula edo pieza lau batez osaturiko altzaria, jateko, idazteko, lan egiteko, etab.etarako erabiltzen dena","hanka batez edo gehiagoz eta horiek gainean duten taula edo pieza lau batez osaturiko altzaria, jateko, idazteko eta abarretarako erabiltzen dena",exact
mahai,noun,"delako altzaria, bertan janariak hartzeko behar diren elementu guztiez (plater, koilara, etab.ez) hornitua","delako altzaria, bertan janariak hartzeko behar diren elementu guztiez (plater, koilara eta abarrez) hornitua",exact
marka,noun,produktu edo zerbitzu bati erreferentzia egiten dion izena,"produktu baten izena, ekoitzi duen enpresak erregistratua eta gainerakoetatik bereizteko erabilia",exact
marka,noun,kirol batean inoiz lorturiko saiorik onena,"norgehiagoka, lehiaketa, kirol edo, oro har, jarduera batean, dagokion unera arte edo denbora-bitarte jakin batean lortu den emaitzarik onena",exact
marka,noun,gainazalean egindako seinalea ikusgarria denean,"seinalea, aztarna, ezaugarria; gauza edo abere batengan egiten den seinale bereizlea",broader
marka,noun,idatzizko edo inprimatutako sinbolo bat (puntuaziorako erabiltzen dena),zerbaiten adierazgarri erabiltzen den ikur edo ezaugarria,related
marka,noun,bereizgarria den sinbolo bat,"seinalea, aztarna, ezaugarria; gauza edo abere batengan egiten den seinale bereizlea",exact
martxa,noun,funtzionatzeko edo lan egiteko modua edo prozesua,ibilgailu edo tresna baten higidura edo funtzionamenduaren lastertasun-maila,broader
martxa,noun,"higikari, ibilgailu edo tresna baten higidura edo funtzionamenduaren lastertasun-maila",ibilgailu edo tresna baten higidura edo funtzionamenduaren lastertasun-maila,exact
martxa,noun,abiadura-aldagailuaren engranaje-konbinazio bakoitza; horietako bakoitzari dagokion higidura-modua,(Autom.) abiadura-kaxako engranaje-konbinazio bakoitza; horietako bakoitzari dagokion higidura-modua,exact
martxa,noun,"erritmoa aski nabarmena duen musika-pieza, dabilen soldadu edo lagun-talde baten urratsa zuzen dezakeena","erritmo nabarmena duen musika-pieza, dabilen soldadu edo lagun-talde baten urratsa zuzen dezakeena",exact
martxa,noun,pauso erregularrak emanez ibiltzea,"urratsa, ibilera",narrower
material,noun,"jarduera baterako behar den gai, tresneria edo baliabideen multzoa","jarduera baterako behar den gai, tresneria edo baliabideen multzoa",exact
material,noun,"izatearen alderdi fisikoari dagokiona, espirituzkoa ez dena","izatearen alderdi fisikoari dagokiona, espirituzkoa ez dena",exact
modu,noun,jarduera bat burutzeko erabiltzen den teknika,"era, gisa, moldea",narrower
modu,noun,jomuga edo emaitza bat lortzeko era,"era, gisa, moldea",narrower
modu,noun,"aditzaren morfologia-kategoria, hiztunak mezuko ekintzarekiko duen jarrera azaltzen duena","(Hizkl.) aditzaren morfologia-kategoria, hiztunak mezuko ekintzarekiko duen jarrera azaltzen duena (hau da, horrekiko duen ziurtasuna)",exact
muga,noun,elkarren ondoan dauden bi plano bereizten dituen irudizko marra edo gunea,"elkarren ondoan dauden bi lurralde, herrialde, jabego eta abar bereizten dituen irudizko marra edo gunea",narrower
muga,noun,zerbait ahal den urrutien eraman edo joan daitekeen puntua edo eremua,zerbait (fisikoa zein materiala) amaitzen den tokia edo unea,related
muga,noun,zerbait amaitzen den unea,zerbait (fisikoa zein materiala) amaitzen den tokia edo unea,narrower
mugimendu,noun,trebeziazko mugimendu koordinatua,mugitzea (ekintza eta ondorioa),narrower
mugimendu,noun,"musika-lan baten zatia, bereziki sonata edo sinfoniarena","(Mus.) musika-lan baten zatia, bereziki sonata edo sinfoniarena",exact
mugimendu,noun,zerbaiten posizio- nahiz leku-aldaketa dakarren gertaera naturala,mugitzea (ekintza eta ondorioa),narrower
mugimendu,noun,"ideien edo iritzien aldaketa helburutzat duen joera eta jarduera-multzoa, giza talde edo erakunde bat edo batzuek eragina","ideiak edo iritziak aldatu nahi dituen joera eta jarduera-multzoa, giza talde edo erakunde bat edo batzuek eragina; delako giza talde edo erakunde-multzoa",narrower
mundu,noun,Lurrean bizi diren gizakien multzoa,"lurrean bizi diren gizakien multzoa, gizartea",exact
mundu,noun,pertsona multzoa osotasun gisa harturik,"gizakiak, jendea",related
mundu,noun,"jendea orokorrean, bereziki antzeko interesak dituzten jende talde berizgarria","gizakiak, jendea",related
mundu,noun,eguzkiaren inguruan mugitzen den hirugarren planeta; bizi garen planeta,"Lurra, gizakia bizi den planeta",exact
musu,noun,ugaztunen sudurra,sudurra; abereen muturra,narrower
musu,noun,"ugaztunetan, aurpegiaren zati irtena, ahoa eta sudurra dauzkana",sudurra; abereen muturra,related
musu,noun,animali buruaren aurreko aldea,sudurra; abereen muturra,related
musu,noun,giza buruaren aurreko aldea,"aurpegia, begitartea",exact
mutil,noun,gazte edo gizon bati deitzeko modu ez formala,gizonezkoekin erabiltzen den motel bokatiboaren kidea,exact
mutil,noun,gizonezko gaztea,heldutasunera iritsi ez den gizonezkoa; haur arra,broader
mutur,noun,"ugaztunetan, aurpegiaren zati irtena, ahoa eta sudurra dauzkana","ugaztunetan, aurpegiaren zati irtena, ahoa eta sudurra dauzkana",exact
mutur,noun,ugaztunen sudurra,"ugaztunetan, aurpegiaren zati irtena, ahoa eta sudurra dauzkana",narrower
mutur,noun,tela amaitzen den zatia,zerbait amaitzen den zatia; ertzeko zatia,narrower
mutur,noun,urrutien dagoen puntua,"hainbat gauzatan, elkarrengandik urrutien dauden bi puntuetako bakoitza",broader
neurri,noun,helburu bat lortzeko egiten den edozein maniobra,zerbait lortu edo saihestu ahal izateko erabiltzea erabakitzen den baliabide-multzoa,exact
neurri,noun,giza eta gizarte aktibitateetako jokabidea edo diziplina,gehiegikeriarik eza; gehiegikeriatik urruntzen denaren jokabidea edo bertutea,related
neurri,noun,denbora berdineko zatietan banaturiko erritmoa,(Mus.) konpasa,exact
neurri,noun,materia zati bat edo antzeko gauzen multzo bat zehazten duen neurria,"tamaina, dimentsio edo ezaugarri jakinak dituen gauza, unitate gisa hartzen dena eta neurtzeko balio duena",related
neurri,noun,objektu baten magnitute fisikoa,objektu batek espazioko hiru dimentsioetako bakoitzean duen luzeraren balioa; tamaina,broader
neurri,noun,"errepikatzen den musikazko taupaden ereduaren notazioa, barra bertikal baten ostean idazten da",(Mus.) konpasa,related
obra,noun,sortua izan den musika-lana,artista edo idazle baten lana; idazlana edo artelana,narrower
obra,noun,"egitea, ekintza","egitea, ekintza",exact
obra,noun,idazle nahiz artista baten lanaren emaitza (edo haren parte handi bat),artista edo idazle baten lana; idazlana edo artelana,narrower
obra,noun,pertsona edo gauza baten jardueraren ondorioz lortutakoa,"egitea, ekintza",narrower
obra,noun,zerbait eraikitzearen egintza,eraikuntza-lana,related
ondorio,noun,"inplikatua, inferitua edo deduzitua den zera",ideia edo ideia-multzo batetik logikaz segitzen den ideia,related
ondorio,noun,asuntzio intuitiboa,ideia edo ideia-multzo batetik logikaz segitzen den ideia,related
ondorio,noun,kausa batetatik sortua den fenomeno bat,"ekintza, egoera edo gertaera batetik berez segitzen den ekintza, egoera edo gertaera; emaitza, efektua",broader
ordu,noun,leku batetik bestera joateko behar den denboraren neurria,"denbora-unitatea (h), 3.600 segundo edo 60 minutu balio duena",related
ordu,noun,egunaren 1/24rena adierazten duen denboraldia,"eguna (hots, batez besteko eguzki-eguna) banatzen den hogeita lau zati berdinetako bakoitza",exact
