lemma,pos,sense_source,sense_target,semantic_relationship
jord,noun,3) om afdødes sidste hvilested; grav. (især i faste forb.).,"4-jordskorpens overflade, især betragtet som grundlaget for menneskers færden",narrower
jord,noun,"3. 1 ) i al alm. Ak jeg ælendige Menniske! gid jeg var i Jorden. Holb. Jul.8sk. * Alt som en Støtte, stiv og kold, | Og bleg som Lig i Jorde, | Så stod en Stund den Konning bold, | Dernæst han tog til Orde. Grundtv.PS.III.198. ligge i, under jorden, være død. OrdbS.(Fyn). får jeg endelig Pengene, bliver de tilkastet mig på en Måde, som får mig til at føle, at jeg vilde være bedre tjent med at ligge 3 Alen under Jorden. BT. 3 / 12 1926.5. sp.1. i sammenligninger: de ser ud, som de hafde ligget et âr under jorden (dvs.: de er gustne og magre). Mot.(GkS770.IV.345). i forb. m. adj. de fattiges jord, (jf. Fattigjord ; nu næppe br.) del af kirkegård, hvor fattigfolk vederlagsfrit kan blive begravet. VSO. fri jord (sml. Frijord 2 ), se I. fri 6 . 3. især i forb., der betegner begravelse med ell. uden kirkelig medvirkning: heden, indviet, kristen jord, se I. heden osv.; jf. ogs.: en Meneder og bandlyst burde hvile i heden, og ikke i hellig Jord. Johs Stenstr.EE.50. ligge i den sorte jord, se sort . bande ned i den sorteste jord, se IV. bande 2. 2.","4-jordskorpens overflade, især betragtet som grundlaget for menneskers færden",narrower
jord,noun,"4) om jordbunden m. h. t. dens udnyttelse; især om jorden (2. 2 ) som genstand for bearbejdelse (opdyrkning); ager-, havejord olgn.; ofte (undertiden m. overgang til bet. 6. 2 ) i forb. m. adj., der angiver dens egneted til opdyrkning, dens betingelser for plantevækst. * O, I Blomster! . . | I lyksalig Stund I runde | Op udaf den tørre Jord. Kingo.115. Fyrren elsker den magre og tørre Jord. Skytte.IR.II.278. En frugtbar . . Jord. VSO. * Gold er den Jord, som Lyngen bær, | Guldhøst ikke der vanker. Hostr.T.150. (kartoflen) kan vokse på den mest udpinte Jord. LandbO.I.25. jf.: Udenfor (havkongens slot) var en stor Have . . Jorden selv var det fineste Sand, men blåt, som Svovl-Lue. HCAnd.V.83. hul jord, se II. hul 3. (m. overgang til bet. 5. 1 ) i forb. gammel jord, (foræld.) jord, som i adskillige år ikke har været pløjet; jord, som nylig er brudt. Let.(1800). de fleste (plejede), når de fik et Stykke gammelt Jord brækket op, at drive i det til det tilsidst blev så udpint, at det intet gav. AarbVejle. 1920.15.   ny jord, jord, som aldrig har været opdyrket. Skjoldb.SM.62 (se u. III. bryde 1. 1 ). overf.: Ny Jord. 14 Dages Skrift for Literatur, Videnskab og Kunst. (tidsskrifttitel.1888). Bernstorff higede efter selvstændig Handling; aldrig i Hvile, altid årvågen spejdede han efter ny Jord at lægge under sin Plov. AFriis.BD.I.152. jf.: der (er) snart ikke . . den Jord, vor Tids ihærdige og lidet hensyntagende Naturalisme har underlagt sin Plov. HSkwanenfl.Be.19. som obj. for verber. gøde, harve, pløje, så jorden (ofl.)   bryde, brække jord, se III. bryde 1. 1, brække 1. 1 slutn. drive, dyrke, forbedre jorden, se II. drive 7. 6, III. dyrke 3, forbedre 1. 1. lægge, tage (ny) jord (ind) under ploven, se ovf. l. 6ff. i forb., der angiver dyrkningens udbytte; fks. jordens frugt (se Frugt 1 ), førstegrøde (D&H.), grøde (vAf.(1759). VSO. se ogs. u. I. Grøde 2. 1 ). ogs. (l. br. i alm. spr.) i videre anv., som betegnelse for jordbrug: nære sig af Jorden. VSO. leve af jorden. Fejlb. ordspr. (se ogs. Mau.4436.4442): jorden er altid frossen for dovne svin, se frossen 1. overf.; især i forb. falde i god jord, (jf. u. falde 1. 1 (sp. 661 7 )) især om ytring: få en god modtagelse; have (god) virkning. man (kappedes) om at takke Skjalden for hans Kvad, ti det faldt i god Jord, som et Ord talt i rette Tid. Grundtv.Snorre.II.325. * Samme Herrens gode Ord | Aldrig faldt i bedre Jord, | End i hendes Hjerte. sa.SS.I.226. hans Idé er hurtig faldet i god Jord og er bleven meget populær. JLange.II.398. IstedMøller.Ilsebil.(1904).164. jf. (sj.): * Hos dig har alle fagre Tanker hjemme, | Hos dig alene finde de en Jord. Rekke.SD.90. (jf. bet. 5. 1 ) i flt. det haver kun været de beste, fedeste og belejligste Jorde, som . . have været dyrkede. Holb.JH.I.596. Landmanden inddeler . . Jorderne i de svære og de lette. I de Første er Leret så fremherskende, at det udgjør mere end Halvdelen deraf. CVaupell.S.69. Hans Faders Gård lå i V. . . Jordene var gode. Gjel. GL.53. Den vestlige Del af Himmerland er skarp og sandet Jord . . Men på disse fattige Jorder bor der også Folk. JVJens. HF.143. Jorderne (er) flade og bestå overvejende af hvidt Sand. Trap.V.376.","5-bestemt type jord, fx mht. næringsindhold, surhed el. geologisk materiale",broader
jord,noun,5) om en afgrænset del af jordoverfladen.,"2-landområde betragtet som territorium el. mht. ejerskab, udnyttelse e.l.",broader
jord,noun,"5. 1 ) område af foroldsvis ringe udstrækning, især m. h. t. ejendomsforoldet: grund (I.1. 2 ); jordejendom; især (oftest i flt.): mindre grundstykke (til opdyrkning); jordlod; mark. Begge vore Prinkipaler ere Naboer, men der er et flydende Vand, som skiller deres Jorde fra hinanden. Holb.Kandst.V.2. Jordernes Forold til Hartkornet . . kan være meget forskielligt. Forordn. 23 / 4 1781.§4. Jorderne ere udskiftede. Molb.Dagb.235. en Jærnbanes Anlæg fordobler flere Gange de nærliggende Jorders Værdi. NationaløkonTidsskr.I.287. Fru Merite . . fik en ny Lade rejst – Jordene tilsået. Drakm.KW.97. man kom med et helt Lands Kvægbestand og græssede Jorderne af. JVJens.CT.201. (l. br.) i ent. m. ubest. art. det Spørgsmål, hvorvidt Eieren af en Jord også er berettiget til de Produkter, der findes inden Jordens Skød. ASØrsted.Håndb.I. 85. Hvor en Godsejer har udlejet en Jord mod Lovens Bestemmelser. Pol. 6 / 10 1920.7. sp.6. SvendbAmt.1924.6. (m. overgang til bet. 4 ) i ent. m. koll. bet., om større ell. mindre jordområde, især m. h. t. ejendomsforoldet; ofte i forb. som et stykke jord. Vandet har løset et stort stykke Jord fra min Prinkipals Grund, og ført det hen til min Contraparts Agre. Holb. Kandst.V.2. pløye et Stykke Jord for en. Høysg.S.73. om Deres Kongl. Majestæt allernådigst vilde overlade Byen noget lidet Jord. Stampe.I.133. jeg (har) af Land kun set min Ammes Hus og Jord ude ved Glostrup. Brandes.XI.260. Stadens Jord (Chr. VI: mark ) og dens Landsbyer gave de Caleb. 1Krøn.6.56. * Du min Barndoms fuglefyldte Have, | mine Drengedages grønne Strimmel Jord. Stukk.S.11. eje megen Jord. D&H. Pengene (til bekæmpelse af malariaen) kom ind gennem en Kininskat, der lagdes på Jorden – i 1924 3 Lire pr. Hektar. EmilRasm.(Pol. 1 / 12 1926.12.sp.1). i forb. m. Fodsbred, se Fodsbred 1. fri (dvs.: skattefri) jord, se I. fri 6. 2 (sml. ogs. u. III. frank 2 ). talem.: somme får ikke jord nok, før de får munden fuld, (jf. bet. 3 og 6. 2 ) de gridske får aldrig nok i levende live. Mau.4438. Krist.Ordspr.nr.3893. jf. Mau. 2979 samt: * Min Fader sagde tidt: Du bli'er ej mæt | Af Rigdom, før din Mund er fuld af Jord. Hauk.SK.81. (l. br.) overf.: Endelig kom Rektor igen til Mælet. I Følelsen af, at et Stykke Jord af hans Myndighed begyndte at skride, genvandt han sin Fasted og fortsatte. Skand.AE. 178. (ens tro) har sin Rod i Personlighedens egen Jord og egen Stræben. Høffd. LT.4.","2-landområde betragtet som territorium el. mht. ejerskab, udnyttelse e.l.",narrower
jord,noun,"5. 2 ) (poet. ell. højtid.) større landområde; især (i forb. m. adj. ell. gen.) om det en stat ell. nation tilhørende område: land (sml. ogs. Foster-, Fødejord ). * den elvomflydte Jord (dvs.: om en ø). Oehl.L.I.119. * Hvor Nilen vander Ægypternes Jord | I Afrikas brændende Lande. HCAnd.X.507. * Kan du Ro og Lykke finde | På en fremmed Jord. PalM.VIII.5. * Slumrer sødt i Slesvigs Jord. Holst.I.5. en af de . . mest henrivende Kvinder, den svenske Jord har fostret. Brandes.VII.691. * Vort Hjem, du danske Jord, | hvor Bondebrødet trofast gror. LCNiels.U.15.","2-landområde betragtet som territorium el. mht. ejerskab, udnyttelse e.l.",narrower
jord,noun,"6) om det stof, hvoraf jorden (2. 2 ), jordskorpen, består.","1-mørkebrun el. sort masse af organiske og mineralske partikler som sammen med sten og sand udgør jordskorpen, og hvori planter gror",exact
jord,noun,"6. 2 ) blanding af forskellige organiske og uorganiske dele, der dannerjordskorpens øverste lag; ofte (jf. bet. 4 ) om en sådan blanding, der frembyder gode betingelser for plantevækst; muld; ogs. i videre anv., om en større mængde ell. masse af dette stof. I dit Ansigts Sved skal du æde dit Brød, indtil du bliver til Jord igen, ti deraf er du tagen. 1Mos.3.19 (jf. begravelsesritualet: Af Jord er du kommen! Til Jord skal du blive! Af Jorden skal du igen opstå! Alterbog.470). så snart hand hafde tvunget de Jonier, lod hand ved sine Legater af de Grækker begiære Jord og Vand, som var et Tegn til Submission og Underdanighed. Holb.Intr.I.12. han (har) bedækket Klippen med Jord . . hvori han siden . . kan plante og såe. Rahb.Tilsk. 1796.271. Et Læs Jord. VSO. Jorden ligger alenhøjt over det sønderbrudte Gulv. HC And.IV.462. Bede til Roser (udgraves ofte) i stor Dybde, frisk Gødning fyldes . . i Bunden, og Jorden føres atter på. Haven. 1926.182.sp.2. Tidligere foregik Udgravning og Læsning af Jord altid ved Håndkraft . . den nødv. Løsning af fast Jord foretoges med Hakker, Jorden klassifikeredes på Arbejdspladsen til Betaling som 1 – 1 1 / 2 – 2 – 2 1 / 2 – 3 Mands Jord o. s. v., efter som der skulde bruges ingen, 1 / 2 – 1 – 1 1 / 2 eller 2 Mand til Løsning for hver, som læssede. Sal. 2 XIII.168. m. henblik på jordmassens (sorte) farve (sml. jordbrun , -farvet, -grå, II. -sort ). den sorte jord (jf. u. bet. 3 ), se sort . i sammenligninger, om en persons (gustne, grå) udsende: han steg på sin Hest, så mørk som Jord. Ing.PO.I.147. sort som jord, se sort . herefter vel udtr. som bleg som jord glda. bleg (blegne) som en jord (Kalk.II. 445); arkais. Oehl.L.I.44 (se u. IV. bleg 2 ). (højtid., l. br.) i sammenligninger ell. billedl., om noget ubetydeligt, værdiløst, forgængeligt olgn. * O Jesu! lær mig, at jeg ret dig favner, | Forkaster Verden hel, som Jord og Avner. Brors.179. jord og aske, se I. Aske 3. 2. (jf. bet. 3 ) m. h. t. den begravelseskeremoni, at præsten kaster tre skuffefulde jord på kisten (og siger: Af jord er du kommen (osv.), jf. ovf. l. 8). de tre Skuffer Jord vare faldne (dvs.: ved begravelsen). Gjel.GL.252. især i forb. kaste jord på (jf. Jordpåkastelse ). Præsterne skulle kaste Jord på de Døde, når de ere hensatte, eller i Jorden nedsatte. DL.2–10–1. når der skal kastes Jord på den Døde (siger jeg) : Vil du have fiint Sand, eller slet og ret Jord. Holb.Er.I.3. han skal holde Ligtale og kaste Jord på. Sibb.II.204. Fejlb. jf.: hun er kun dårlig og falder vist snart fra. Hun er en klog Kone, en Kone af den rette Tro, hun véd mange rare Ting (dvs.: folkesagn olgn.), som det skulde gjøre mig (dvs.: en præst) ondt at måtte kaste Jord på. Valløe.D.11.","5-bestemt type jord, fx mht. næringsindhold, surhed el. geologisk materiale",exact
forstørre,verb,1) (nu især (l. br.) fagl. og ) i alm.: øge; forøge. Antallet af de Soldater-Børn . . kan forstørres til 150. MR.1767.263. det er ikke vor Hensigt at forstørre denne Bog ved unyttige- og Hverdagsting. Skomageren.(1832).22. hans Hær forstørres – vor formindskes. EBrand.M.170. en forstørret Kirtel virker generende på Urinblærens Funktion. O Blok.D. 2 I.91. (l. br.) refl. Rusland har forstørret sig på Naborigernes Bekostning. D&H.,"2-gøre større, højere el. længere",exact
forstørre,verb,"2) fremstille i større målestok. Dette Slags Glas forstørrer Tingene mangfoldigen. VSO. Kierk.VIII.254. Samlelinsen (i mikroskopet) danner først et noget forstørret Billede . . af Genstandene. LandbO.III.397.   overf.: overdrive. og når jeg i mine Beskrivelser undertiden forstørrer eller formindsker (de menneskelige svagheder), sker det kuns for, ved en Forandring i Grader at treffe den Adskillighed, som der er i Naturen. JSned. I.410. et Rygte . . forstørres, jo mere det udbredes. Bagges.NK.390. Brandes.II.313.","1-fremstille el. gengive et billede, en tekst e.l. i et større format end det originalen har",exact
forstørre,verb,"3) forstørrede intervaller,   intervaller, som opstår ved at man forøjer den øverste tone i de rene og store intervaller en halv tone (jf. u. formindske 1 ). Hag.IV.217. Sal. 2 XII.463.",3-forstærke el. intensivere styrken el. graden af noget,narrower
målmand,noun,"1) [I.1. 2 ] (jf. -vogter ; sport.) den spiller, der i fodbold olgn. spil står i selve målet (for at forsvare det). Gymn. II.79.127.","1-spiller i et boldspil der er placeret i målet og har til opgave at forhindre modstanderne i at score, fx ved at gribe bolden",exact
ride,verb,1) om bevægelse (fra ell. til et sted) på ryggen af et (ride)dyr olgn.,2-lade sig transportere af sted på ryggen af en hest el. et andet større dyr,exact
ride,verb,"1. 1 ) intr.: bevæge sig frem, siddende (overskrævs) på ryggen af et dyr (navnlig: en hest); ofte (jf. bet. 1. 2 ) i forb. m. betegnelse for ridedyret, styret af præp. på. (Bileam) red (1931: kom ridende ) på sin Aseninde. 4Mos.22.22. Jeg vil sætte mig på en Hest, og ride i Morgen Formiddag, allene for at få Appetit. Holb.Vgs. II.3. at ride i Galop, i Skridt, i Trav. VSO. Hvem rider De (dvs.: lærer De at ride) hos Frøken? Gjel.R.5. * Aa, at ride . .! Saddelen, Firspringet, Bumpene på Enden, det kolde Luftslug om Øren og Hår. JVJens. Di.84. ride på jagt, se I. Jagt 1. ride med (ell. i, på ) sadel olgn., se Sadel . ride i ottetal(ler), ride i ring, se Ottetal 3, Ring. m. adj.-præd., adv. olgn. om Aftenen frøs Tøsjappet til Is . . jeg var bange for at ride omkuld. Madelung. SH.24. ride fejl (Amberg.), glip af (se II. Glip 2 . 1 slutn.), vild (se vild ). de døde rider hurtigt (ell. snart ) olgn., egl. (efter et folkesagn) om genfærd (se Bagges. NblD.355. DgF.III.872. jf. Fejlb. samt ride rank(e), rappe u. rank sp.412 55 , Ranke sp. 414 34 ); i videre anv., om afdøde: glemmes snart. * De Døde rider hastigt. Alt forsvinder. SigfrPed.(BerlIllTid. 27 / 9 1936.15). Diakonissestiftelsens Almanak.1937.110. jf. bet. 4. 1: så var det Vinter igen med Sne og Frost og Kulde. Sommeren red altfor hurtig. AndNks.DM.V.135. i udtr. for leg, vædderidt olgn. (jf. u. bet. 1. 2 ). ride til gåsen, til rings (ringen), se Gås sp. 567 58 , Ring. ride om kap, se I. Kap . ride på (jf. bet. 6. 9 samt påride ) ell. mod noget, støde på noget, idet man rider. Ride blind, bûß pâ en. dvs.: Uforsigtig at ride pâ. Mot.R85 (jf. blind 11 . 2, V. bus 2 ). Løjtnant R. var i Går særlig uheldig; i første Løb red han på en Flagstang. Byskov. M.204. jf. Hoved sp.502 23ff. : * Jeg agter lidet om det flyve-springe-Spil: | Thi jeg på Hofvedet ey nogen ride vil. Sort.Poet. 72. i forb. som komme op at ride, få en ridetur. jf.: Nu vil alle op at ridde (dvs.: på Pegasus). PoulPed.F.27. spek. (især dial.) i iron. udtr., der betegner, at man kommer galt af sted. Fejlb. jf. (sport.): E. kom, som det hedder i Cyklesproget, op at ride på (formandens) Baghjul (dvs.: kom alt for tæt ind på ham). DagNyh. 3 / 9 1924. 10.sp.1. (jf. bet. 2; spøg. ell. hos sprogrensere) kykle. Gennem Sønderjylland var jeg denne Gang redet uden Standsning. VilhAnd. FM.16. AktonFriis.DØ.II.68. ofte (jf. Cykel-, Hjulrytter ) i forb. som ride på kykel (BerlTid. 17 / 5 1936.M.8.sp.3. OrdbS. (fynsk)), på hjul (VilhAnd.S.70).",2-lade sig transportere af sted på ryggen af en hest el. et andet større dyr,exact
ride,verb,"2. 1 ) i al alm., om person; navnlig: sidde overskrævs på noget, befinde sig, være anbragt oven på noget (som på ryggen af en hest). min Agt var, at når Iollen havde siunket eller kantred, på Kiølen ridende mueligt at drive et Sted i Land. Æreboe. 194. * (sømanden) sadler dristig Havet op . . | Og rider høj på Bølgens Top. Ew. (1914).III.164. * hver Planke drev for Strøm; | Men jeg red på Masten i Havet. Ing.RSE.VI.273. en Stente . . kan man ride på, støtte sig op ad, hænge over fra begge Sider. Bogan.II.107. Jeg sidder midt i Salen, ridende på en Stol. Bønnelykke.Sp.256. ride på et kosteskaft, ride på kæp, se Kosteskaft , I. Kæp 1. 3. ride på (sin) kæfest, se Kæfest 1-2. ride (på) træhest(en), se Træhest . (jf. ride ranke u. III. Ranke; især barnespr.) om barn: sidde overskrævs på en voksens knæ (og “ride ranke”) ell. blive båret på ryggen ell. skuldrene (drengen Giovanni:) * “Ja, jeg vil ride på |. Dit Knæ; du er min Hest. Nu vil jeg ride | På dig til Parma.” Oehl.V.88. Faderen tog hende op på sit Knæ . . og lod hende ride. Bang.L.39. Vilde Far også lade mig ride på sine Skuldre, sådan som de andre Fædre. AndNks.LK.77 jf. bet. 1. 2 slutn.: Nu skal Far ride dig (dvs.: på ryggen) helt op på Skrænten. FIsraelsen.Ragna.(1900).143. ride fedtelam, se Fedtelam slutn.","3-sidde overskrævs på et transportmiddel, en genstand e.l.",exact
ride,verb,"2. 3 ) (jf. II. Rid 2 samt ridetam 2; nu dial. ell. vulg.) m. h. t. parring ell. samleje. om (han)dyr: bespringe; bedække. “om Hingste og Tyre”. VSO. * jeg (dvs.: en hane) ej kan ride jer (dvs.: yndlingshønen) ved Nat | – for kort er Pinden jo. UBirkedal.(StSprO.Nr.90.31). i forb. m. på: Oksen rider på Koen. vAf.(1759). om mand: have samleje med (en kvinde). Mot.R85. * (hun) Går udj brude seng, for Jomfrue ren og Skiær | Som mangen Skoe knægt før, har Redet som en Mær. Cit. ka.1700.(GkS4 ° 2407.394). Hun lader sig ride dvs.: ligge hoß. Mot.R84. VSO. Fejlb. i forb. m. på: hand rider på hinde bâde nat og dag. Mot.R87.",4-dyrke sex i en stilling hvor manden ligger på ryggen og hans partner sidder overskrævs på hans lem,related
brønd,noun,"2. 2 ) gravet (ell. boret) hul (i reglen: kylinderformet, stensat, lodret skakt), der fra jordoverfladen fører ned til et vandførende lag. Der Jesus da var træt af Rejsen, satte han sig ved Brønden. Joh.4.6. Holb. Pårs.141. Når man graver i Jorden . . finder man stedse . . på en større eller mindre Dybde Vand, hvilket Erfaring lærer os ved vore Brønde. AWHauk. (1799).755. denne såkaldte Brønd var ikke andet end et Hul, gravet i Jorden, der aldeles ikke var stensat. Hauk.I.130. (hun) kom . . med en Spand og skulde til Brønds. Bang.T.88. Grav din Brønd om Sommeren og din Kælder om Vinteren, så får du god Brønd og god Kælder. SjællBond.189. (overf.:) * Jeg skulde føle Tiden kort | fra Høst til Træ'r blev grønne | og genne megen Uro bort | ved klare Øjnes Brønde. HAhlmann.(BerlTid. 5 / 11 1919.Aft.5.sp.4). (l. br.) om vandmængden i en brønd. * ved Sommertid, når Brønden slipper. Oehl.A.146. artesisk brønd, se artesisk . falde i brønden, pantelegsdom, hvorved en foregives at falde i en brønd og hjælpes op af en anden ved lige så mange kys, som han angiver at være faldet alen. Blik.II.204. Bødt.SD.37. (de) gik ind til Pantelegen. De var ved at falde i Brønden. Bang.SE.235. (ordspr.) (det er for sent at) kaste brønden til, når barnet er druknet olgn., dvs.: (det nytter ikke at) fjerne anledningen til en ulykke, når denne er sket. Mot.B434. vAf.(1764). CBernh.VIII.30. Mau.1413.","1-dybt, gravet el. boret hul i jorden, typisk rundt, forstærket med betonrør, sten el. træ og overdækket; i hullet opsamles (grund)vand der hejses el. pumpes op og udnyttes som fx drikkevand",exact
brønd,noun,"3. 2 ) skaktformet hul i jorden bestemt til andet end fremskaffelse af drikkevand, fks. til udvinding af petroleum (Sal. 2 IV.180), til understøttelse af kloakkers funktion (Sal.III.794) osv.; jf. Brøndkule 2   udgravning til en sprængmine. MilConv. I.745. Sal. 2 IV.180.","3-lodret hul el. skakt der fører ned til et kloakrør, en rørsamling, et nedgravet kabel e.l. og bruges ved inspektion, rensning, reparation m.m.",broader
symbol,noun,"1) hvad der opfattes som udtryk for (ved sin særlige beskaffenhed fremkalder forestillingen om) noget andet, især: noget abstrakt; ting, handling, dyr, menneske olgn., der fremtræder som sanseligt tegn for noget andet, især: noget abstrakt; sindbillede (2); billede (2. 3 ); ogs. (l. br.): (tegnet, malet, plastisk) fremstilling, figur, billede olgn., der tjener som (vedtaget) billedligt udtryk for noget, som det ikke er en direkte gengivelse (efterligning) af; sindbillede (1); undertiden (nu sj.) om ord, udtryk, der bruges i stedet for et andet for at anskueliggøre det; billedligt udtryk; billede (4). (ofte i forb. m. præp. på ell.   af ell. (nu mindre br.) m. (objektiv) gen.). det er ikke Dyrene de (dvs.: ægypterne) tilbede, men Guderne, hvis Symbola og Forestillinger de ere. Holb.JH.I.103. Skirners Sværd, et Symbolum på Krigsstyrken. Pram.Stærk.Fort. disse Forestillinger (dvs.: fremstillinger på et monument) ere Symboler af de neddyssede Lidenskaber. Vid SelskSkr.I,1.304. * Det (dvs.: rok-ægget, ofængt under loftet) være skal mig et Symbol på Gud. Oehl.PSkr.II.404. Virkeligheden bliver for ham (dvs.: den sande kunstner) kun en højere Verdens Symbol. Jørg.(Tårnet.I.(1893-94). 55). (teol.:) I den kristne Kirke anvendes Ordet Symbol om Sakramenterne, ligesom især om de Tegn og det Materiale, der bruges ved disse, såsom Vand, Brød, Vin. Sal. 2 XXII.890.","1-person, genstand el. andet der repræsenterer el. forbindes med en idé el. et begreb",exact
symbol,noun,"3) (teol.) (skrift, der indeholder en) juridisk bindende udtalelse vedrørende (et ell. flere) punkter i den kristelige tros- og sædelære fra hele kirkens ell. et enkelt kirkesamfunds side (fks. om den apostoliske trosbekendelse, den augsburgske konfession); bekendelse (sp. 208 13 ); undertiden spek. (mods. symbolsk bog u. symbolsk 2 ) om mindre udførlig udtalelse angående et sådant spørgsmål (Let. (1800). Sal. 2 XXII.890). hvorledes den Luterske, den Zwingliske, den Calvinske Menighed virkelig, i sine Lærdoms-Bekiendelser (Symboler) og Lærebøger, har protesteret mod Pavedommets Misbrug. Grundtv.KG.3. KirkeLeks.IV.446ff. Den ældste bevarede (dåbsbekendelse) er det såkaldte gammelromerske Symbol, som foreligger optegnet fra 4. Aar. VerdenGD.I.596. det apostoliske symbol, se apostolisk hertil bl. a. Symboldyrkelse, -forpligtelse (dvs.: en gejstligs forpligtelse til at prædike og lære i overensstemmelse med de for vedkommende kirkesamfund gældende symboler(s ånd). JohsJakobsen. Om Symboler ogSymbolforpligtelse.(1906).37), -tvang ofl.",2-sammenfattende formulering af et trossamfunds grundlæggende læresætninger,exact
jurist,noun,"person, der studerer ell. er kyndig i retsvidenskab; retslærd; især som standsbetegnelse om person, der har taget juridisk embedseksamen, ell. som studerer dertil. det Ord Artikel er os Jurister gandske ubekiendt. Holb.Stu.II.9. Forordn. 10 / 2 1736. skal jeg være Dommer, så vil jeg som god Jurist bære Kappen på begge Skuldre, ståe midt imellem Parterne. Hejb. Poet.VII.231. Søren Torp, Theolog. Hutter, Jurist . . Regensianere. Hostr.G.6. Corpus juris . . hedder egentlig Frederik; han er . . Jurist og Jurist lige ud til Hårspidserne. Skarling.N.6. ORung.P.113(se u. Jus ). dansk jurist, se u. III. dansk 3. jf.: * han var gået | til dansk Juristeksamen rent rejekt. Skand.UD.218. latinsk jurist, se latinsk .","-person som har en universitetsuddannelse i jura, og som arbejder med juridiske spørgsmål, fx som advokat el. dommer, eller i et ministerium",exact
vade,verb,"1) gå i, gennem vand, hvori man kan bunde ell. i, gennem andet, hvori foden synker ned, før den finder fæste.","6-gå gennem lavt vand el. i et terræn der er sumpet, tilgroet el. af andre grunde besværligt at gå i",exact
vade,verb,"1. 1 ) gå i, gennem vand, morads, sump olgn. * aldrig mer jeg vilde vade | I Vandet på min nøgne Fod. Oehl.X.178. den Vadende han føler sig for med Foden, at han ikke gåer længere ud end han kan bunde. Kierk.VII.195. en i Vandet vadende Fugl. Frem.DN.514. oftest i forb. m. retningsangivende adv. ell. præp.-led: Denne Aae agtede de at vade over. Holb.DH.II.451. * Jeg er vadet ud i Fiorden | Til Bæltestedet. Oehl. VI.191. vad (Chr.VI: gak ) over Floderne! Es.47.2. jf.: Jeg erindrer, at jeg selv engang . . over en Mose måtte vade i til Knæene. HenrikUss.K.III.811. Man siger: . . at gåe ell. vade i Land, når man er i Vandet. Høysg.S.139. Skipperen . . reddede Livet ved at vade i Land. Pol. 17 / 1 1940.5.sp.5. jf. vad-i-land u. Land 8.   spek. om rytter: lade sin hest passere et vandløb, hvor den kan bunde. Mandskabet (ved en eskadron) har . . i Foråret vadet gennem Bække. Pol. 17 / 6 1942. 7.sp.4. (rytteriets) Felttjeneste, hvoraf Vadning er et Led. smst.","6-gå gennem lavt vand el. i et terræn der er sumpet, tilgroet el. af andre grunde besværligt at gå i",narrower
vade,verb,"1. 2 ) gå i ell. gennem noget, som foden synker i, fks. sand, sne, plantevækst, nedfaldet løv; især i forb. m. præp.-led, oftest gennem ell. (undertiden m. overgang til bet. 2 ) i og ofte m. bibet. af tung, besværlig gang. den tunge Koe . . vader igiennem det høje Græs. JSned.II.138. vadende med deres lange Støvler gennem Bregner og spæde Bøgeskud. Wint.VIII. 130. Det er bedrøveligt at gå i Skoven for Tiden – vade må man hellere kalde det; ti Snen er løs og blød og bærer ikke oppe. Bogan.I.64. (købmandens) Loft, hvor du måtte vade gennem Kornet. Bang.L.9.","6-gå gennem lavt vand el. i et terræn der er sumpet, tilgroet el. af andre grunde besværligt at gå i",narrower
vade,verb,"2) gå, bevæge sig på en måde, der minder om en vadende (1) person; især: gå med højt løftede fødder ell. med langsomme, tunge trin, ell. (dagl.) som nedsæt., spøg. betegnelse for at gå (“trave”, “traske”) ell. danse; ogs. ( “Talespr.” Levin.): gå (tungt, besværligt) i lange klæder ell. i tungt ell. for stort fodtøj. Hand vader i sine klæder. Mot.V8. vide, stive Benhylstre af sort Mankester . . hvori (de tyske studenter) vade frem som i Sække. Molb.Rejse.I.8. (dressøren lå) udstrakt på Jorden og lod (elefanterne) vade frem og tilbage over sig. Watt.PF.126. Barbersvenden (bød) Godnat og vadede ud ad Bagdøren. Brodersen.S.5. på Danseballet (bliver han) varm på en af de jazzende Pakker, skyder kraftigt med hende til en Begyndelse og vader (danser) et Par Omgange. Pol. 25 / 3 1928.Sønd.14.sp.3. en Klodrian af en Fodgænger, der uden Respekt for det røde Lys vadede tværs ud over Kørebanen. Pol. 17 / 10 1934.4.sp.3. jf. bet. 3. 4: han agerede således omkring på Fiolen, at man, for at tale metaforisk, vadede omkring i Salen iblandt lutter tabte Næser og Munde og durkborede Hjerter. RudBay.EP.III.28. vade en over ell. på tæerne, se I. Tå 1. 4. (vet.) om hest: løfte benene unormalt højt. Stokkflet.S.45. Boers. VetF.31.","5-gå på en tung og klodset, evt. hensynsløs måde",exact
